"logFC","AveExpr","P.Value","hgnc_symbol"
2.39797737393604,2.46596112552021,0.000623735285951534,"CFH"
3.43097011119843,0.732558037305995,0.00597019879033248,"THSD7A"
2.18539514500985,-3.54146622101443,0.00289969334471852,"NOS2"
2.67419411536566,0.060897358376612,0.000777559528467632,"AASS"
-1.95673159702357,6.76216245866801,0.00473730005478915,"TYROBP"
2.23940703453025,-1.37993422420132,0.000935828274510797,"NRXN3"
-1.68575404543098,3.80094646645331,0.0097421876454752,"ARHGAP31"
-1.96873304306372,3.69928762703242,0.0134975236445272,"COL9A2"
2.05906505466208,-0.73658334211555,0.0355719440155745,"PTGER3"
-1.71563088390107,5.39705080748735,0.000190065050856536,"GALC"
1.71365639984526,3.5615971118535,7.08069610457591e-05,"DCBLD2"
1.57534982846843,6.07564873734417,0.0282549191585721,"BCAT1"
1.99542409272912,0.65369107211735,0.036643817902377,"ZNF112"
-2.02507328511959,3.47205899131465,0.0144441968542083,"LTK"
-2.29133297578375,3.33160844562371,0.00353836209746736,"SLC9A3R2"
2.5018166873691,0.843376617259526,0.00652854753574351,"PHKA1"
2.45019193571825,0.312663030294552,0.0225717527632508,"NAV3"
-3.07197234754645,4.90998111885125,6.8710364395171e-07,"ROGDI"
-2.23672997204131,-2.87008847101569,0.000189778799582679,"CAMK2A"
-1.54207065020579,2.3294625143788,0.0037360226238619,"MRVI1"
2.18770636212184,-3.57121316440172,0.00361235135669913,"PPP2R2C"
1.85191391020026,-2.44894428840922,0.00357639499889013,"NTN4"
2.4503289075404,-1.04560438753003,0.0018541845359194,"SEMA3A"
1.78228953206276,2.68719115902952,0.038525322010688,"RASAL2"
-1.56166940879706,2.61122505194536,0.0129827171472732,"PLXNA2"
2.83308224087507,-0.833226977238186,0.0116967261644078,"ADCY2"
2.93126639333154,3.09061702770401,0.0378802232856504,"HOXA9"
1.71089414009252,1.1228606354943,0.0252568226070751,"IGSF9B"
2.11546803893481,-5.450912975207,0.00800924020163715,"EPYC"
3.19206443453758,-0.767368697471868,0.00214446064379894,"FAT1"
2.08317496345176,-2.87819491406086,0.0254467273564612,"APOB"
2.43871028696072,3.66006091299267,0.0158185930608937,"MMP2"
-2.80460938329847,0.229663801803979,0.00459672510927119,"SULT2B1"
1.77946972102947,1.64887065353617,0.0129729559057845,"DOCK3"
1.71075736505038,0.585300721419426,0.000260266818641999,"KCNH4"
-2.07813322255885,1.96778857222877,0.0157899352311361,"CEBPE"
1.80685246505931,4.03182572722805,0.00952332512909589,"PHGDH"
-1.97114067895089,0.635576524371925,0.019721209657463,"COL9A3"
