"","gene_names","ID","CpG_logFC","Gene_logFC","AveExpr","P.Value"
"1","PCDHB15","5_140622170",-0.330887485706506,1.63038671474766,-1.51377659365708,0.0325052836490753
"2","PCDHGB4","5_140766977",NA,2.04239447206579,0.242588137036153,0.00217444093313819
"3","PGAP1","2_197788703",NA,2.34581054418099,2.96496350290883,3.88846361486546e-08
