"","gene_names","ID","CpG_logFC","Gene_logFC","AveExpr","P.Value"
"45","CD1B","1_158301274",NA,-1.99907350505955,-3.47344084724653,0.0486068465554149
"46","CD1D","1_158149089",0.373526428984007,-2.71234525399636,3.22474837022802,0.0202033255338119
"47","CD300C","17_72528251",0.344277659717466,-2.3118817965074,3.30213637970767,0.00842040032543565
"48","CD300C","17_72528251",0.336702989278419,-2.3118817965074,3.30213637970767,0.00842040032543565
"49","CD300LB","17_72524256",0.31782523224622,-2.42839518065871,2.91210950722786,0.0220028746248121
"50","CD300LB","17_72524256",0.436155012656992,-2.42839518065871,2.91210950722786,0.0220028746248121
"51","CD300LD","17_72587862",0.313634090412897,-1.71246372439868,-4.10865948520833,5.48537805261928e-05
"52","CD93","20_23063909",0.474862104345764,-3.77235759871746,6.43531781892701,6.70591725803715e-05
"53","CD93","20_23063909",0.426259037138389,-3.77235759871746,6.43531781892701,6.70591725803715e-05
"54","CD93","20_23063909",0.396898605075347,-3.77235759871746,6.43531781892701,6.70591725803715e-05
"55","CD96","3_111254873",0.562391146739197,-2.61387407093055,6.50261179326741,0.0106995256181146
"56","CD96","3_111254873",0.642202894547843,-2.61387407093055,6.50261179326741,0.0106995256181146
"57","CD96","3_111254873",0.354643481737238,-2.61387407093055,6.50261179326741,0.0106995256181146
"58","CDA","1_20914631",0.439632047285869,-3.77656647037606,2.54922743911791,0.00693525072310336
"59","CDHR4","3_49829584",NA,1.73072261961735,-0.122217837360232,0.000177761836774406
"60","CDK15","2_202650409",NA,-2.85796669060748,-0.466806261195466,0.0121048295146344
"61","CEBPE","14_23585914",0.453877524812139,-2.07813322255885,1.96778857222877,0.0157899352311361
"62","CFP","X_47478117",NA,-1.98831634394843,6.16460941460959,0.00246246707082756
"63","CHD7","8_61589190",NA,1.71267744788977,4.96891474778143,0.000660680821077383
"64","CIDEB","14_24769128",0.340972549632275,-1.84843508926353,1.20032959572317,0.000468947107639004
"65","CIDEB","14_24769128",0.381199171449165,-1.84843508926353,1.20032959572317,0.000468947107639004
"66","CIDEB","14_24769128",0.533081385259691,-1.84843508926353,1.20032959572317,0.000468947107639004
"67","CIDEB","14_24769128",0.574364567884737,-1.84843508926353,1.20032959572317,0.000468947107639004
"68","CIDEB","14_24769128",0.460204938216924,-1.84843508926353,1.20032959572317,0.000468947107639004
"69","CIDEB","14_24769128",0.469172354951181,-1.84843508926353,1.20032959572317,0.000468947107639004
"70","CIDEB","14_24769128",0.576224470005611,-1.84843508926353,1.20032959572317,0.000468947107639004
"71","CIDEB","14_24769128",0.335378131047184,-1.84843508926353,1.20032959572317,0.000468947107639004
"72","CIDEB","14_24769128",0.524746681159616,-1.84843508926353,1.20032959572317,0.000468947107639004
"73","CIDEB","14_24769128",0.466752069695536,-1.84843508926353,1.20032959572317,0.000468947107639004
"74","CIDEB","14_24769128",0.470897779483224,-1.84843508926353,1.20032959572317,0.000468947107639004
"75","CIDEB","14_24769128",0.380953550895604,-1.84843508926353,1.20032959572317,0.000468947107639004
"76","CIDEB","14_24769128",0.339779071806677,-1.84843508926353,1.20032959572317,0.000468947107639004
"77","CIDEB","14_24769128",0.381960423258035,-1.84843508926353,1.20032959572317,0.000468947107639004
"78","CKM","19_45816814",NA,-1.68605962366409,0.740811671881589,0.003575792617295
"79","CLC","19_40224130",0.313024761571288,-4.33235249875177,2.19233004393036,0.0168540789689828
"80","CLEC11A","19_51225136",0.329734544392483,-3.80429278781941,6.4806275004575,0.0120309426315492
"81","CLEC11A","19_51225136",0.305622455767165,-3.80429278781941,6.4806275004575,0.0120309426315492
"82","CLEC11A","19_51225136",0.404052546654652,-3.80429278781941,6.4806275004575,0.0120309426315492
"83","CLEC11A","19_51225136",0.344035305845598,-3.80429278781941,6.4806275004575,0.0120309426315492
"84","CLEC11A","19_51225136",0.355069435756,-3.80429278781941,6.4806275004575,0.0120309426315492
"85","CLECL1","12_9883777",NA,-2.66650352886649,2.06571888175042,0.009851093437908
"86","CLIC2","X_154561754",-0.398693084744172,2.07149140868732,2.36076625414347,0.00116405112944319
"87","CMTM2","16_66612840",0.586277865960263,-1.57461023939552,0.095748774020184,0.0308467525084156
"88","CMTM2","16_66612840",0.498500706169842,-1.57461023939552,0.095748774020184,0.0308467525084156
"89","CMTM2","16_66612840",0.551618744063292,-1.57461023939552,0.095748774020184,0.0308467525084156
"90","CMTM2","16_66612840",0.645188119991989,-1.57461023939552,0.095748774020184,0.0308467525084156
"91","CMTM2","16_66612840",0.67097660732719,-1.57461023939552,0.095748774020184,0.0308467525084156
"92","CMTM2","16_66612840",0.5043831433072,-1.57461023939552,0.095748774020184,0.0308467525084156
"93","CMTM2","16_66612840",0.643465637298678,-1.57461023939552,0.095748774020184,0.0308467525084156
"94","CMTM2","16_66612840",0.676686817267484,-1.57461023939552,0.095748774020184,0.0308467525084156
"95","CMTM2","16_66612840",0.38617310789672,-1.57461023939552,0.095748774020184,0.0308467525084156
"96","CMTM2","16_66612840",0.678550506816404,-1.57461023939552,0.095748774020184,0.0308467525084156
"97","COL9A2","1_40764146",0.439993529720921,-1.96873304306372,3.69928762703242,0.0134975236445272
"98","CPED1","7_120624850",NA,2.81080307624561,1.15544216851886,1.78580717796394e-05
"99","CREG2","2_102003700",NA,2.39954313923236,-2.25738350677087,0.00609669061415448
"100","CX3CR1","3_39322053",0.305969221195421,-2.06937268051302,5.12241915486681,0.0431406729363511
"101","CX3CR1","3_39322053",0.322577563901629,-2.06937268051302,5.12241915486681,0.0431406729363511
"102","CXCR2","2_218988939",0.312515582284576,-2.87613085193375,2.51247440106777,0.000185423247440998
"103","DAPL1","2_159651100",0.439422222921454,-2.15131790353956,-2.71451211776046,0.00986066132365803
"104","DAPL1","2_159651100",0.350829921034615,-2.15131790353956,-2.71451211776046,0.00986066132365803
"105","DCBLD2","3_98617768",NA,1.71365639984526,3.5615971118535,7.08069610457566e-05
"106","DHRS3","1_12673527",0.431234301828411,-1.87978866700505,3.15701378910802,0.0171902322666758
"107","DLEU7","13_51412977",NA,-1.67264540661656,0.0470269876518612,0.0335038707104352
"108","DPYSL4","10_133999423",NA,1.55074032556183,-0.327539205864134,0.00357498332245022
"109","DST","6_56706305",NA,1.58927763717668,4.90177284314426,0.0257964755346103
"110","DST","6_56816016",0.335333605761928,1.58927763717668,4.90177284314426,0.0257964755346103
"111","DYDC2","10_82114838",NA,-1.51779333276842,-3.63843373488509,0.0116322492010044
"112","DYTN","2_207575410",NA,1.69650055537236,1.52641128193964,0.0331139523352365
"113","ELOVL3","10_103980620",NA,-3.19918374959733,-1.69471323252476,3.5114708306983e-05
"114","F2RL1","5_76114326",-0.330305023074586,2.48212750080721,2.3087095979363,0.00399757386999628
"115","F2RL1","5_76114326",-0.403222222927579,2.48212750080721,2.3087095979363,0.00399757386999628
"116","F3","1_95006048",NA,1.81242614377946,0.0985442536390371,0.0174953377859643
"117","FAM124A","13_51794973",NA,1.82088371112956,0.21221913970561,0.0356304022974048
"118","FAM171A1","10_15405580",NA,3.08640109808175,1.47467575307766,0.00170949893246261
"119","FAM205A","9_34722908",NA,-1.62260245043607,-3.43485574121314,0.00536864686790261
"120","FBP1","9_97399353",0.316520482148374,-3.64944987353685,2.8339094807597,0.000765940634251202
"121","FGF17","8_21888599",NA,1.85830757033446,0.649571938259364,0.00588672180620899
"122","FGF17","8_21901975",0.311717189808205,1.85830757033446,0.649571938259364,0.00588672180620899
"123","FGF17","8_21901975",0.319374505471918,1.85830757033446,0.649571938259364,0.00588672180620899
"124","FLNB-AS1","3_58151334",NA,1.56277838151277,2.3589993109301,0.00075219611147735
"125","FNBP1L","1_93902865",0.301611584935958,1.79016856460387,3.92244227139566,0.00226325964781747
"126","GALC","14_88458507",0.407223706835982,-1.71563088390106,5.39705080748735,0.000190065050856543
"127","GGT1","22_24973145",NA,-1.84168994848193,3.65124362651888,0.00373504843948568
"128","GLOD5","X_48620022",NA,-1.89381651228171,-0.387982226368801,0.0474505077731487
"129","GP9","3_128778937",0.471196215387289,-2.50984711394687,-0.384245172915621,0.0072825723943788
"130","GP9","3_128778937",0.48049824537414,-2.50984711394687,-0.384245172915621,0.0072825723943788
"131","GP9","3_128778937",0.494358516632789,-2.50984711394687,-0.384245172915621,0.0072825723943788
"132","GP9","3_128778937",0.411187906801845,-2.50984711394687,-0.384245172915621,0.0072825723943788
"133","GP9","3_128778937",0.410165785560534,-2.50984711394687,-0.384245172915621,0.0072825723943788
"134","GP9","3_128778937",0.547904525504661,-2.50984711394687,-0.384245172915621,0.0072825723943788
"135","GPBAR1","2_219119543",NA,-1.59954345101418,2.30677477883436,0.0282242522538469
"136","GPR55","2_231819113",NA,-1.94676410680577,1.57162288108721,0.00127944938204259
"137","GPRC5C","17_72426287",NA,-2.83268965957819,0.800422994513474,0.000643857266191457
"138","GTSF1","12_54866141",0.533200095543116,-5.65893542707718,3.2005872106934,0.00207821769883886
"139","GTSF1","12_54866141",0.365685904910832,-5.65893542707718,3.2005872106934,0.00207821769883886
"140","GTSF1","12_54866141",0.401887023765258,-5.65893542707718,3.2005872106934,0.00207821769883886
"141","GTSF1","12_54866141",0.304179735567763,-5.65893542707718,3.2005872106934,0.00207821769883886
"142","GTSF1","12_54866141",0.386302074521801,-5.65893542707718,3.2005872106934,0.00207821769883886
"143","HCG11","6_26512223",0.388962649739301,-1.82540041588881,3.47382278513482,0.00487531899098799
"144","HCG11","6_26512223",0.320057564584754,-1.82540041588881,3.47382278513482,0.00487531899098799
"145","HCG11","6_26512223",0.45514965039247,-1.82540041588881,3.47382278513482,0.00487531899098799
"146","HENMT1","1_109202150",0.385140438615407,-1.91561012473031,4.8884922789591,1.46193693892352e-05
"147","HENMT1","1_109202150",0.592353306649013,-1.91561012473031,4.8884922789591,1.46193693892352e-05
"148","HENMT1","1_109202150",0.535395698185017,-1.91561012473031,4.8884922789591,1.46193693892352e-05
"149","HENMT1","1_109202150",0.54976247001984,-1.91561012473031,4.8884922789591,1.46193693892352e-05
"150","HENMT1","1_109202150",0.4950023007077,-1.91561012473031,4.8884922789591,1.46193693892352e-05
"151","HLA-DMB","6_32886080",NA,-1.95139190964475,5.67600193096739,0.016031641622266
"152","HLA-DMB","6_32905663",0.389585863028267,-1.95139190964475,5.67600193096739,0.016031641622266
"153","HLA-DMB","6_32905663",0.346315387045705,-1.95139190964475,5.67600193096739,0.016031641622266
"154","HLA-DPA1","6_33040661",0.300300511451447,-1.70298902815151,7.6515385324397,0.0404976583302977
"155","HLA-DPA1","6_33046251",-0.302708691060348,-1.70298902815151,7.6515385324397,0.0404976583302977
"156","HLA-DPB1","6_33040661",0.300300511451447,-1.54888575859591,7.28947152774585,0.0366218977790696
"157","HLA-DPB1","6_33046251",-0.302708691060348,-1.54888575859591,7.28947152774585,0.0366218977790696
"158","HLA-DQA1","6_32588529",NA,-1.74694988954719,5.52422593661465,0.0449283752808671
"159","HLA-DRA","6_32405593",NA,-1.6724121711188,9.24792088786625,0.0244474759907661
"160","HORMAD1","1_150663458",NA,-2.08846775421848,0.559462303293549,0.00420542952715758
"161","HORMAD1","1_150692032",NA,-2.08846775421848,0.559462303293549,0.00420542952715758
"162","HOXA10-AS","7_27207967",NA,2.74361684517319,0.564643970705073,0.0293368952077354
"163","HOXA9","7_27207967",NA,2.93126639333155,3.09061702770401,0.0378802232856501
"164","ICAM5","19_10399834",0.396422521766156,1.75697072242477,2.59469496472921,0.0257784969580395
"165","ICAM5","19_10399834",0.488399202239739,1.75697072242477,2.59469496472921,0.0257784969580395
"166","ICAM5","19_10399834",0.341244769458545,1.75697072242477,2.59469496472921,0.0257784969580395
"167","ICAM5","19_10399834",0.317540268432954,1.75697072242477,2.59469496472921,0.0257784969580395
"168","ICAM5","19_10399834",0.345022113421539,1.75697072242477,2.59469496472921,0.0257784969580395
"169","IFI27L2","14_94593408",NA,-1.676178730738,2.55778592422987,0.000527110782291576
"170","IGSF9B","11_133825146",NA,1.71089414009252,1.1228606354943,0.0252568226070751
"171","IL12RB1","19_18169849",0.417515405447342,-1.54876954045354,4.22591112034245,0.00194939555412305
"172","IL12RB1","19_18169849",0.309470971214145,-1.54876954045354,4.22591112034245,0.00194939555412305
"173","IL12RB1","19_18169849",0.316492276871093,-1.54876954045354,4.22591112034245,0.00194939555412305
"174","IL12RB1","19_18169849",0.389595319001612,-1.54876954045354,4.22591112034245,0.00194939555412305
"175","IL12RB1","19_18169849",0.711313408747332,-1.54876954045354,4.22591112034245,0.00194939555412305
"176","IL27","16_28514982",0.352839024964549,-1.93936719442662,-1.07059988840047,0.00176147805816238
"177","IL27","16_28514982",0.43937221473445,-1.93936719442662,-1.07059988840047,0.00176147805816238
"178","IL27","16_28514982",0.326937953012074,-1.93936719442662,-1.07059988840047,0.00176147805816238
"179","IL27","16_28514982",0.478988651373435,-1.93936719442662,-1.07059988840047,0.00176147805816238
"180","IL2RG","X_70328237",0.454925333519435,-1.64232209226536,7.44650714125658,0.000159274990825267
"181","IL2RG","X_70328237",0.47598314933354,-1.64232209226536,7.44650714125658,0.000159274990825267
"182","IL2RG","X_70328237",0.603127874274156,-1.64232209226536,7.44650714125658,0.000159274990825267
"183","INSL5","1_67264410",NA,1.59920768067868,-3.83328391915171,0.0382672997578537
"184","IRF8","16_85928199",NA,-2.09126541335619,6.01896711621712,0.0358051389404051
"185","KCNH4","17_40331443",0.416034507439144,1.71075736505038,0.585300721419426,0.000260266818642
"186","KCNK6","19_38810013",NA,-1.58471235745197,4.5259343489245,0.00168940874489659
"187","KCNMB1","5_169806299",0.333461657921408,-2.76477888770551,2.80921567397088,0.00115333858309015
"188","KCNMB1","5_169806299",0.529172341253939,-2.76477888770551,2.80921567397088,0.00115333858309015
"189","KCNMB1","5_169806299",0.354185307169634,-2.76477888770551,2.80921567397088,0.00115333858309015
"190","KIAA1549L","11_33563506",NA,2.22069442560283,-3.05743970930809,0.00100576041848349
"191","KLHDC7B","22_50973923",0.328663299097009,-1.71696021537284,2.78687535511348,0.00296782704186259
"192","KLHDC7B","22_50973923",0.444981974850272,-1.71696021537284,2.78687535511348,0.00296782704186259
"193","KLHDC7B","22_50973923",0.363300538642885,-1.71696021537284,2.78687535511348,0.00296782704186259
"194","KLHDC7B","22_50973923",0.409771115328308,-1.71696021537284,2.78687535511348,0.00296782704186259
"195","KYNU","2_143631021",NA,-2.69025158065054,4.06356611808722,0.0173324912109695
"196","LAMB3","1_209823579",NA,-2.07190750054852,-0.698390862240262,0.0078897253217448
"197","LDLRAD2","1_22137923",0.302518724064507,-3.33910796061666,3.60196813186521,0.000357012749104798
"198","LDLRAD2","1_22137923",0.439008366816505,-3.33910796061666,3.60196813186521,0.000357012749104798
"199","LDLRAD2","1_22137923",0.329861762987073,-3.33910796061666,3.60196813186521,0.000357012749104798
"200","LDLRAD2","1_22137923",0.359304685421024,-3.33910796061666,3.60196813186521,0.000357012749104798
"201","LDLRAD2","1_22137923",0.43303657859584,-3.33910796061666,3.60196813186521,0.000357012749104798
"202","LGALS3BP","17_76973724",0.397989088012458,-3.27793835979685,5.70380875327047,0.0159297168581037
"203","LGALS3BP","17_76973724",0.309583185710879,-3.27793835979685,5.70380875327047,0.0159297168581037
"204","LGALS3BP","17_76973724",0.430071943269829,-3.27793835979685,5.70380875327047,0.0159297168581037
"205","LGALS3BP","17_76973724",0.406028422759998,-3.27793835979685,5.70380875327047,0.0159297168581037
"206","LILRA4","19_54837885",0.376617741704004,-2.40187871820544,0.160995051527444,0.0309008168323666
"207","LILRA4","19_54837885",0.327729228282947,-2.40187871820544,0.160995051527444,0.0309008168323666
"208","LILRA4","19_54837885",0.415257899688182,-2.40187871820544,0.160995051527444,0.0309008168323666
"209","LINC00649","21_35286761",0.343053157987103,-2.08297159720892,4.28499657855576,0.0236981212942753
"210","LOXHD1","18_44235794",NA,-2.84246265437255,1.46673546332192,0.0275646970402265
"211","LRG1","19_4529824",0.422686161999344,-2.53715300941104,3.01812616494083,0.000855928027482756
"212","LRG1","19_4529824",0.349627161008252,-2.53715300941104,3.01812616494083,0.000855928027482756
"213","LRG1","19_4529824",0.415211970585143,-2.53715300941104,3.01812616494083,0.000855928027482756
"214","LRG1","19_4529824",0.378940514412077,-2.53715300941104,3.01812616494083,0.000855928027482756
"215","LRG1","19_4529824",0.300585878249921,-2.53715300941104,3.01812616494083,0.000855928027482756
"216","LRG1","19_4529824",0.379161857487014,-2.53715300941104,3.01812616494083,0.000855928027482756
"217","LRG1","19_4529824",0.403960405489894,-2.53715300941104,3.01812616494083,0.000855928027482756
"218","LRRC25","19_18507514",NA,-1.88802514739661,4.49187879578752,0.026008864094281
"219","LRTM2","12_1925498",NA,-1.99494464673537,-1.52053593167491,0.0309193501868907
"220","LST1","6_31552654",0.433837758828125,-2.03776884537367,5.62522742672071,0.00475678464384088
"221","LST1","6_31552654",0.3118824884498,-2.03776884537367,5.62522742672071,0.00475678464384088
"222","LST1","6_31552654",0.434892113105406,-2.03776884537367,5.62522742672071,0.00475678464384088
"223","LST1","6_31552654",0.312241714970371,-2.03776884537367,5.62522742672071,0.00475678464384088
"224","LTK","15_41800866",0.33642470670994,-2.02507328511959,3.47205899131465,0.0144441968542082
"225","LTK","15_41800866",0.343223338885307,-2.02507328511959,3.47205899131465,0.0144441968542082
"226","LTK","15_41800866",0.407921242655762,-2.02507328511959,3.47205899131465,0.0144441968542082
"227","LY86","6_6587425",0.496411592263165,-3.26439557439317,3.75971269823726,0.00866743253642746
"228","LY86","6_6587425",0.507132106778198,-3.26439557439317,3.75971269823726,0.00866743253642746
"229","LY86","6_6587425",0.469952250156674,-3.26439557439317,3.75971269823726,0.00866743253642746
"230","LY86","6_6587425",0.423646407524929,-3.26439557439317,3.75971269823726,0.00866743253642746
"231","LY86-AS1","6_6587425",0.496411592263165,-1.59887668196498,0.425354699394693,0.0497724157684646
"232","LY86-AS1","6_6587425",0.507132106778198,-1.59887668196498,0.425354699394693,0.0497724157684646
"233","LY86-AS1","6_6587425",0.469952250156674,-1.59887668196498,0.425354699394693,0.0497724157684646
"234","LY86-AS1","6_6587425",0.423646407524929,-1.59887668196498,0.425354699394693,0.0497724157684646
"235","MAB21L1","13_36048095",0.392826849408544,1.87831876877945,-2.76664645493472,0.0275403184934027
"236","MAB21L1","13_36048095",0.301822992142742,1.87831876877945,-2.76664645493472,0.0275403184934027
"237","MAB21L1","13_36048095",0.351263964551793,1.87831876877945,-2.76664645493472,0.0275403184934027
"238","MAB21L1","13_36048095",0.318786497548701,1.87831876877945,-2.76664645493472,0.0275403184934027
"239","MACC1","7_20256941",0.68401204275828,-2.65417359666807,2.97941137705447,0.0128228452461602
"240","MACC1","7_20256941",0.740415599103194,-2.65417359666807,2.97941137705447,0.0128228452461602
"241","MACC1","7_20256941",0.673721067241315,-2.65417359666807,2.97941137705447,0.0128228452461602
"242","MAG","19_35782588",0.319501875505554,-2.5759217165873,-2.99146947523578,6.49233873464052e-06
"243","MAP10","1_232939599",0.419657244393007,-1.75085184732219,3.09165188223468,0.00138456145861179
"244","MAP10","1_232939599",0.448589994951109,-1.75085184732219,3.09165188223468,0.00138456145861179
"245","MAP7","6_136868597",0.412922599418096,1.7141667265815,4.89280324921056,0.00741183324682069
"246","MEFV","16_3301420",0.374022322485246,-3.08303169946828,3.28421891116775,0.0215666870545721
"247","MEFV","16_3301420",0.418648314639315,-3.08303169946828,3.28421891116775,0.0215666870545721
"248","MIR210HG","11_565318",0.435306441747398,1.68515472672752,-0.654592148531429,0.000521244383581099
"249","MIR598","8_10883019",0.358307231492545,1.91072473927587,-4.98675881651133,0.0131008566031814
"250","MMEL1","1_2514865",NA,-2.42543707311421,-1.22056635684488,0.0071060760936098
"251","MMP2","16_55508893",NA,2.43871028696071,3.66006091299267,0.0158185930608938
"252","MMP2","16_55539148",NA,2.43871028696071,3.66006091299267,0.0158185930608938
"253","MNDA","1_158798262",NA,-1.93470167058258,6.60607035665167,0.0179520708158038
"254","MPZL2","11_118130594",0.369998563169612,-3.21622066662683,0.262112546935087,0.00612852217218289
"255","MPZL2","11_118130594",0.451848368245009,-3.21622066662683,0.262112546935087,0.00612852217218289
"256","MPZL2","11_118130594",0.444617513104649,-3.21622066662683,0.262112546935087,0.00612852217218289
"257","MPZL2","11_118130594",0.463552621670532,-3.21622066662683,0.262112546935087,0.00612852217218289
"258","MPZL2","11_118130594",0.301382937587441,-3.21622066662683,0.262112546935087,0.00612852217218289
"259","MPZL2","11_118130594",0.396267434068516,-3.21622066662683,0.262112546935087,0.00612852217218289
"260","MPZL2","11_118130594",0.641098923629157,-3.21622066662683,0.262112546935087,0.00612852217218289
"261","MPZL2","11_118130594",0.326684161192243,-3.21622066662683,0.262112546935087,0.00612852217218289
"262","MRPL23-AS1","11_2005194",0.339414258864427,2.38507912610108,-1.89552824269371,5.44991286384742e-05
"263","MS4A3","11_59814061",0.38603722154472,-2.41014505735489,5.06627504387194,0.0321068561985689
"264","MS4A3","11_59814061",0.444486277633611,-2.41014505735489,5.06627504387194,0.0321068561985689
"265","MS4A3","11_59814061",0.389443505916806,-2.41014505735489,5.06627504387194,0.0321068561985689
"266","MS4A3","11_59814061",0.468064134867196,-2.41014505735489,5.06627504387194,0.0321068561985689
"267","MS4A3","11_59814061",0.346679951541109,-2.41014505735489,5.06627504387194,0.0321068561985689
"268","MYO7A","11_76832187",NA,-2.16135409538907,1.75802548693718,0.0296640380671654
"269","MYO7B","2_128292356",NA,-2.37790939037976,2.67667161574249,0.012439256313795
"270","NBEA","13_36048095",0.392826849408544,1.89514065496475,2.10717503367985,0.00386309461099571
"271","NBEA","13_36048095",0.301822992142742,1.89514065496475,2.10717503367985,0.00386309461099571
"272","NBEA","13_36048095",0.351263964551793,1.89514065496475,2.10717503367985,0.00386309461099571
"273","NBEA","13_36048095",0.318786497548701,1.89514065496475,2.10717503367985,0.00386309461099571
"274","NKAPL","6_28220283",NA,-1.97051691048078,-2.62018241805643,0.000783427713429859
"275","NME3","16_1810189",0.477589925173367,-1.50229292233996,3.56516686895267,0.000357913437025864
"276","NME3","16_1810189",0.427544674014803,-1.50229292233996,3.56516686895267,0.000357913437025864
"277","NME3","16_1810189",0.578846205769103,-1.50229292233996,3.56516686895267,0.000357913437025864
"278","NME3","16_1810189",0.375747919151314,-1.50229292233996,3.56516686895267,0.000357913437025864
"279","NME3","16_1810189",0.381165110566686,-1.50229292233996,3.56516686895267,0.000357913437025864
"280","NOS2","17_26125487",NA,2.18539514500985,-3.54146622101443,0.00289969334471854
"281","NPDC1","9_139924201",0.344179085223122,2.7737102208948,4.36529863223123,0.000237459339937431
"282","NPL","1_182757765",NA,-1.53258986266178,3.58799556239298,0.0299776515893262
"283","NPM2","8_21872096",NA,1.53813871954569,1.87940914107216,0.00655461980287097
"284","NPM2","8_21888599",NA,1.53813871954569,1.87940914107216,0.00655461980287097
"285","OSCP1","1_36883305",NA,-1.98479164654242,2.39682684841617,0.000545017383141937
"286","OSCP1","1_36915681",NA,-1.98479164654242,2.39682684841617,0.000545017383141937
"287","OTOGL","12_80603040",NA,1.68579020439953,-3.96227116798172,0.0487600945867075
"288","PAQR6","1_156216309",NA,1.63975139333699,3.57103822331413,3.11352244480019e-06
"289","PAWR","12_80080060",NA,2.86452275232264,2.16280929120254,0.00178541402828812
"290","PCDHB15","5_140622170",-0.330887485706506,1.63038671474766,-1.51377659365708,0.0325052836490753
"291","PCDHGB4","5_140766977",NA,2.04239447206579,0.242588137036153,0.00217444093313819
