from	to	ver[el[, 1], ]	ver2[el[, 2], ]
197	2562	2_235397099	2_234954946
198	1388	20_30221705	20_30309972
198	1389	20_30221705	20_30316700
199	2563	20_33134511	20_33301378
200	1395	20_35490799	20_35232257
203	1407	20_44438565	20_44517051
203	1409	20_44438565	20_44562442
204	203	20_44635364	20_44438565
204	1411	20_44635364	20_44717181
204	2564	20_44635364	20_45060668
206	1436	20_62671290	20_62168042
207	2565	21_45697783	21_45545089
207	2566	21_45697783	21_45552223
208	2567	21_46006699	21_46098369
210	2568	22_24179510	22_23921610
210	2569	22_24179510	22_24092608
210	2570	22_24179510	22_24102307
210	2571	22_24179510	22_24105827
210	2572	22_24179510	22_24121031
211	1441	22_29468102	22_28314043
211	2573	22_29468102	22_29161111
211	1443	22_29468102	22_29278992
212	2574	22_44389095	22_44703324
212	2575	22_44389095	22_44754456
212	2576	22_44389095	22_44882272
212	1444	22_44389095	22_44960528
212	1445	22_44389095	22_45063606
212	1446	22_44389095	22_45095213
213	2577	22_46440513	22_46458475
214	2578	22_46460566	22_46456875
214	1449	22_46460566	22_46726720
215	1452	22_50973923	22_50732906
215	1454	22_50973923	22_50939776
215	1455	22_50973923	22_50999403
215	2579	22_50973923	22_51036461
215	1456	22_50973923	22_51064795
216	1468	3_9849734	3_9681151
216	2580	3_9849734	3_9744800
216	1469	3_9849734	3_9772248
216	1475	3_9849734	3_9993578
216	2581	3_9849734	3_10013324
216	1476	3_9849734	3_10066305
216	1479	3_9849734	3_10203161
216	1480	3_9849734	3_10253883
216	1482	3_9849734	3_10324247
216	1483	3_9849734	3_10329158
216	1484	3_9849734	3_10355544
217	1467	3_9973721	3_9435330
217	1468	3_9973721	3_9681151
217	2580	3_9973721	3_9744800
217	1469	3_9973721	3_9772248
217	1471	3_9973721	3_9810283
217	1472	3_9973721	3_9832737
217	216	3_9973721	3_9849734
217	1473	3_9973721	3_9883802
217	2582	3_9973721	3_9947616
217	2583	3_9973721	3_10147073
217	1482	3_9973721	3_10324247
217	1483	3_9973721	3_10329158
217	1484	3_9973721	3_10355544
218	1490	3_30646159	3_30329789
218	2584	3_30646159	3_31572172
219	2585	3_44750325	3_44595712
219	2586	3_44750325	3_44624975
219	2587	3_44750325	3_44768907
221	1506	3_50188990	3_50209863
222	2588	3_52335822	3_52257316
226	1524	3_100052230	3_98240929
226	1526	3_100052230	3_99536568
226	1529	3_100052230	3_100420159
226	2589	3_100052230	3_101228074
226	1533	3_100052230	3_101393991
226	2590	3_100052230	3_101404833
227	1535	3_111695488	3_108308330
227	1536	3_111695488	3_108540528
227	1538	3_111695488	3_110789012
227	1540	3_111695488	3_111393034
227	1541	3_111695488	3_111394843
227	1542	3_111695488	3_111447382
227	1543	3_111695488	3_112279729
228	2591	3_119420374	3_118943842
228	2592	3_119420374	3_118948999
228	1545	3_119420374	3_119011485
228	1546	3_119420374	3_119038923
228	1547	3_119420374	3_119184637
228	1548	3_119420374	3_119215046
228	1551	3_119420374	3_119810049
228	1552	3_119420374	3_120067484
229	2593	3_128208841	3_127790589
229	2594	3_128208841	3_127859176
229	2595	3_128208841	3_128147666
229	1555	3_128208841	3_128292430
230	1523	3_136465351	3_93780765
230	1559	3_136465351	3_135683381
230	1560	3_136465351	3_135913712
230	1561	3_136465351	3_135959173
230	1562	3_136465351	3_136347580
230	1564	3_136465351	3_136664312
230	1565	3_136465351	3_136699786
231	1575	3_147107290	3_147796068
232	231	3_147122943	3_147107290
232	1575	3_147122943	3_147796068
233	2596	3_149094683	3_148672315
233	1576	3_149094683	3_149188454
233	2597	3_149094683	3_149469804
234	2598	3_151979492	3_151044880
234	1581	3_151979492	3_151958404
234	2599	3_151979492	3_152056273
235	1585	3_158443544	3_158387933
236	1587	3_164910499	3_161205353
236	2600	3_164910499	3_167098260
237	1523	3_180319607	3_93780765
237	1524	3_180319607	3_98240929
237	1528	3_180319607	3_99975954
237	1548	3_180319607	3_119215046
237	1552	3_180319607	3_120067484
237	2601	3_180319607	3_122101562
237	1554	3_180319607	3_122134503
237	1556	3_180319607	3_131221115
237	1557	3_180319607	3_132135963
237	1558	3_180319607	3_134201514
237	1560	3_180319607	3_135913712
237	2602	3_180319607	3_142719635
237	2597	3_180319607	3_149469804
237	1579	3_180319607	3_150263050
237	1584	3_180319607	3_158359954
237	1588	3_180319607	3_167447672
237	1589	3_180319607	3_172468170
237	1590	3_180319607	3_178788587
237	1591	3_180319607	3_178863488
237	1592	3_180319607	3_179037674
237	1593	3_180319607	3_179064863
237	1595	3_180319607	3_179278890
237	1596	3_180319607	3_179314384
237	1597	3_180319607	3_179326784
237	1598	3_180319607	3_179370367
237	1601	3_180319607	3_179753987
237	1602	3_180319607	3_180702747
237	1603	3_180319607	3_182499932
237	1610	3_180319607	3_185207287
237	1611	3_180319607	3_186283614
237	1613	3_180319607	3_193310436
238	1612	3_192633518	3_193269640
238	1613	3_192633518	3_193310436
240	1619	4_42151525	4_25160051
240	1630	4_42151525	4_41986935
243	1646	4_81093511	4_79848688
243	1647	4_81093511	4_79890720
243	2603	4_81093511	4_81040988
244	2604	4_109084351	4_108903076
244	1660	4_109084351	4_109541262
244	1661	4_109084351	4_109569711
244	2605	4_109084351	4_110354879
244	1662	4_109084351	4_110480740
245	2606	4_123541499	4_123842248
246	1664	4_160021754	4_129207424
246	1665	4_160021754	4_129730071
246	1666	4_160021754	4_130011978
246	2607	4_160021754	4_139935712
246	2608	4_160021754	4_141074989
246	2609	4_160021754	4_141439359
246	1667	4_160021754	4_144103156
246	1670	4_160021754	4_146015816
246	1671	4_160021754	4_146099479
246	1673	4_160021754	4_149364533
246	2610	4_160021754	4_152019427
246	1674	4_160021754	4_155470188
246	1675	4_160021754	4_156297608
246	1676	4_160021754	4_159621114
246	1677	4_160021754	4_159642400
246	1678	4_160021754	4_159685698
246	2611	4_160021754	4_159703576
246	1679	4_160021754	4_159714946
246	1680	4_160021754	4_159919519
246	1681	4_160021754	4_159957977
246	1683	4_160021754	4_166247377
246	2612	4_160021754	4_169925905
249	1700	5_68697163	5_68431573
249	1701	5_68697163	5_68455173
249	1702	5_68697163	5_68471391
249	1703	5_68697163	5_68473550
249	1705	5_68697163	5_68530142
249	2613	5_68697163	5_68778562
249	1707	5_68697163	5_68825210
249	2614	5_68697163	5_71014255
251	1730	5_132156356	5_131591693
251	1733	5_132156356	5_131744512
251	1737	5_132156356	5_131886819
254	2615	5_180242548	5_180674203
255	1771	6_1607572	6_2241964
255	1772	6_1607572	6_2633562
255	1773	6_1607572	6_2750825
255	1774	6_1607572	6_2757185
255	1776	6_1607572	6_2987622
255	1777	6_1607572	6_5995580
255	1779	6_1607572	6_10389617
256	1777	6_10879441	6_5995580
256	1779	6_10879441	6_10389617
256	1780	6_10879441	6_10408660
257	2616	6_27782229	6_26016682
257	1784	6_27782229	6_26026145
257	1785	6_27782229	6_26031513
257	1786	6_27782229	6_26032305
257	2617	6_27782229	6_26050869
257	2618	6_27782229	6_26097561
257	2619	6_27782229	6_26107990
257	2620	6_27782229	6_26140695
257	2621	6_27782229	6_26163576
257	2622	6_27782229	6_26187322
257	1787	6_27782229	6_26196886
257	1788	6_27782229	6_26199682
257	2623	6_27782229	6_26223256
257	1789	6_27782229	6_26238741
257	1790	6_27782229	6_26244367
257	2624	6_27782229	6_26249843
257	1791	6_27782229	6_26271042
257	2625	6_27782229	6_26285060
257	2626	6_27782229	6_26593067
257	2627	6_27782229	6_27099102
257	2628	6_27782229	6_27106418
257	1792	6_27782229	6_27113447
257	1793	6_27782229	6_27213974
257	2629	6_27782229	6_27436803
257	2630	6_27782229	6_27790966
257	2631	6_27782229	6_27792447
257	2632	6_27782229	6_27829816
257	2633	6_27782229	6_27834351
257	2634	6_27782229	6_27837621
257	2635	6_27782229	6_27840382
257	1795	6_27782229	6_27858120
257	2636	6_27782229	6_27861035
257	2637	6_27782229	6_27864924
257	2638	6_27782229	6_28044101
257	2639	6_27782229	6_28092326
257	2640	6_27782229	6_28108971
257	2641	6_27782229	6_28312214
257	2642	6_27782229	6_28364205
257	2643	6_27782229	6_28864061
257	2644	6_27782229	6_28908866
257	2645	6_27782229	6_28953082
259	258	6_30038374	6_29592572
259	2646	6_30038374	6_29624580
259	2647	6_30038374	6_30021591
259	2648	6_30038374	6_30034025
259	2649	6_30038374	6_30063630
259	2650	6_30038374	6_30612762
259	2651	6_30038374	6_30905631
259	2652	6_30038374	6_30915623
259	1840	6_30038374	6_31922578
259	1847	6_30038374	6_33358373
259	2653	6_30038374	6_33746353
259	2654	6_30038374	6_43474231
260	1809	6_30864617	6_31047751
260	1810	6_30864617	6_31078578
260	1811	6_30864617	6_31081808
260	1812	6_30864617	6_31082600
261	1816	6_31643317	6_31509720
261	1822	6_31643317	6_31629077
261	1824	6_31643317	6_31661602
261	1829	6_31643317	6_31720598
261	1830	6_31643317	6_31729710
261	1831	6_31643317	6_31742531
261	1832	6_31643317	6_31753069
261	1833	6_31643317	6_31774256
261	1834	6_31643317	6_31779405
261	1835	6_31643317	6_31788101
261	1836	6_31643317	6_31803288
261	1837	6_31643317	6_31824998
261	2655	6_31643317	6_31830742
261	2656	6_31643317	6_31863610
261	2657	6_31643317	6_31889501
261	1840	6_31643317	6_31922578
262	2651	6_31994705	6_30905631
262	2652	6_31994705	6_30915623
262	2657	6_31994705	6_31889501
262	2658	6_31994705	6_32079135
262	2659	6_31994705	6_32144835
262	1843	6_31994705	6_32780977
262	1846	6_31994705	6_33046251
263	1845	6_32097279	6_32937493
264	2660	6_35477807	6_35309629
264	2661	6_35477807	6_35764924
266	2662	6_43966636	6_43654731
266	1854	6_43966636	6_43731585
267	2663	6_134205822	6_132873425
267	2664	6_134205822	6_135261568
268	1893	6_136868597	6_136571070
268	1894	6_136868597	6_136605906
268	2665	6_136868597	6_137141740
270	2666	6_170123684	6_169611397
270	2667	6_170123684	6_170596253
270	1915	6_170123684	6_170856862
271	2668	7_5489147	7_5220520
271	1929	7_5489147	7_5441213
272	1931	7_7575276	7_7194805
272	1932	7_7575276	7_8298709
273	1936	7_27137200	7_26190245
273	1939	7_27137200	7_26414940
273	1940	7_27137200	7_26720262
273	1949	7_27137200	7_27282072
274	1919	7_27181769	7_1261811
274	1920	7_27181769	7_1267808
274	2431	7_27181769	7_1273874
274	1933	7_27181769	7_20825222
274	1936	7_27181769	7_26190245
274	1937	7_27181769	7_26238186
274	1939	7_27181769	7_26414940
274	1940	7_27181769	7_26720262
274	1948	7_27181769	7_27279923
274	1949	7_27181769	7_27282072
275	2669	7_30632312	7_29950449
275	1950	7_30632312	7_30020860
275	1952	7_30632312	7_30059822
275	1953	7_30632312	7_30114142
275	1954	7_30632312	7_30173242
275	1955	7_30632312	7_30315644
275	1956	7_30632312	7_30511777
275	2670	7_30632312	7_30806291
275	2671	7_30632312	7_42949046
275	1984	7_30632312	7_48018389
277	2672	7_44163934	7_44118139
277	2673	7_44163934	7_44139252
277	1967	7_44163934	7_44240468
277	1968	7_44163934	7_44528998
277	1970	7_44163934	7_44578811
277	1971	7_44163934	7_44608506
277	1974	7_44163934	7_44884667
277	1975	7_44163934	7_45014334
277	1977	7_44163934	7_45037945
278	1985	7_56156538	7_54824893
278	1986	7_56156538	7_54827315
278	1988	7_56156538	7_55640460
278	1989	7_56156538	7_56013407
279	1993	7_73431875	7_73275323
279	2674	7_73431875	7_73862732
279	1997	7_73431875	7_75451733
280	2675	7_116434728	7_115798163
280	2676	7_116434728	7_115924625
280	2015	7_116434728	7_116210079
281	2677	7_120624850	7_120495576
281	2021	7_120624850	7_120964587
281	2022	7_120624850	7_121034731
282	2678	7_128576890	7_128820431
282	2679	7_128576890	7_128853214
283	2680	7_129408155	7_129642660
284	2032	7_150035987	7_150494848
284	2033	7_150035987	7_150512976
285	2045	8_6418661	8_6261206
285	2046	8_6418661	8_6563788
286	2681	8_56780974	8_54751295
286	2054	8_56780974	8_56684485
286	2055	8_56780974	8_56812601
286	2682	8_56780974	8_56948717
286	2056	8_56780974	8_56978677
286	2057	8_56780974	8_56986793
286	2683	8_56780974	8_57115873
286	2684	8_56780974	8_57904091
286	2685	8_56780974	8_62623674
287	2070	8_98287122	8_97392848
288	2686	8_105347516	8_104131911
288	2687	8_105347516	8_105436093
288	2688	8_105347516	8_105444374
288	2689	8_105347516	8_107669117
289	2079	8_110373585	8_110549859
289	2080	8_110373585	8_110655494
289	2690	8_110373585	8_110702870
292	2691	9_27104216	9_26944689
292	2692	9_27104216	9_26955931
292	2097	9_27104216	9_33022373
294	2109	9_37000340	9_37287516
295	2112	9_96331954	9_95431038
295	2693	9_96331954	9_95815702
295	2113	9_96331954	9_95844122
295	2694	9_96331954	9_96198875
295	2695	9_96331954	9_96791023
297	2120	9_125796262	9_126112586
298	2120	9_125869560	9_126112586
299	2125	9_135455283	9_135283668
300	2130	9_138851796	9_138981615
300	2131	9_138851796	9_139135308
301	2696	9_139571983	9_139300346
301	2132	9_139571983	9_139370394
301	2133	9_139571983	9_139374811
302	2696	9_139639884	9_139300346
302	2697	9_139639884	9_139330579
302	2132	9_139639884	9_139370394
302	301	9_139639884	9_139571983
302	2698	9_139639884	9_139920814
302	2699	9_139639884	9_139924201
302	2700	9_139639884	9_139999027
302	2141	9_139639884	9_140081558
302	306	9_139639884	9_140316796
303	2137	9_139866614	9_139683148
303	2138	9_139866614	9_139688116
303	2139	9_139866614	9_139700159
304	2697	9_139886340	9_139330579
304	2701	9_139886340	9_139632800
304	2137	9_139886340	9_139683148
304	2138	9_139886340	9_139688116
304	2139	9_139886340	9_139700159
304	2702	9_139886340	9_139736943
304	2703	9_139886340	9_139833529
304	2698	9_139886340	9_139920814
304	2141	9_139886340	9_140081558
304	2704	9_139886340	9_140114684
304	306	9_139886340	9_140316796
305	2137	9_140065321	9_139683148
305	2138	9_140065321	9_139688116
305	2139	9_140065321	9_139700159
305	2700	9_140065321	9_139999027
305	2141	9_140065321	9_140081558
305	2704	9_140065321	9_140114684
306	2144	9_140316796	9_140161528
307	2150	X_8697807	X_7892997
307	2705	X_8697807	X_7896083
308	2154	X_16960497	X_15352041
308	2706	X_16960497	X_15871533
308	2707	X_16960497	X_16800915
308	2156	X_16960497	X_16884256
308	2157	X_16960497	X_16892849
308	2158	X_16960497	X_17060741
308	2708	X_16960497	X_19000103
308	2160	X_16960497	X_19360996
309	2709	X_25033161	X_24864676
311	2165	X_47478117	X_46989439
311	2166	X_47478117	X_47001560
311	2167	X_47478117	X_47004446
311	2168	X_47478117	X_47018178
311	2169	X_47478117	X_47064191
311	2170	X_47478117	X_47075974
311	2173	X_47478117	X_47433246
312	2181	X_48683396	X_48532873
313	2215	X_69641136	X_69352316
313	2710	X_69641136	X_69394808
313	2218	X_69641136	X_69493762
313	2219	X_69641136	X_69504684
314	2229	X_71488734	X_71396915
314	2711	X_71488734	X_71520175
314	2230	X_71488734	X_71932959
314	2231	X_71488734	X_73505909
314	2232	X_71488734	X_73512504
314	2233	X_71488734	X_73832696
316	2712	X_118104628	X_117476911
316	2713	X_118104628	X_117627444
316	2714	X_118104628	X_117859958
316	2715	X_118104628	X_117956293
316	2716	X_118104628	X_118223072
316	2717	X_118104628	X_118362740
316	2718	X_118104628	X_118523817
316	2719	X_118104628	X_118531883
316	2720	X_118104628	X_130035819
317	2721	X_119444890	X_119377581
317	2237	X_119444890	X_119380299
317	2238	X_119444890	X_119600109
318	2243	X_152759100	X_151998420
318	2722	X_152759100	X_152068973
318	2244	X_152759100	X_152223254
319	2244	X_153091276	X_152223254
319	2723	X_153091276	X_152987864
319	2724	X_153091276	X_153139427
319	2725	X_153091276	X_153166133
319	2726	X_153091276	X_153198556
319	2727	X_153091276	X_153233726
319	2246	X_153091276	X_153755322
319	2728	X_153091276	X_153771682
320	3	1_1820953	1_1709350
321	2729	1_2927637	1_3228335
321	2730	1_2927637	1_3281303
322	2729	1_2985230	1_3228335
322	2730	1_2985230	1_3281303
323	2731	1_6297167	1_6420691
324	2731	1_6669510	1_6420691
325	10	1_6840889	1_53790262
326	2732	1_7279196	1_7632861
327	2733	1_10751037	1_10589924
328	2733	1_10844387	1_10589924
329	2733	1_10912360	1_10589924
330	2733	1_10957709	1_10589924
331	2733	1_11039443	1_10589924
332	2734	1_25531683	1_25236163
332	2735	1_25531683	1_25237736
333	2736	1_26677864	1_26520729
334	2736	1_26690647	1_26520729
335	2736	1_26733711	1_26520729
336	4	1_26877973	1_27188039
337	4	1_27147799	1_27188039
338	6	1_27651233	1_27680897
339	6	1_27928426	1_27680897
340	6	1_27992231	1_27680897
341	7	1_32860268	1_33201417
342	8	1_35656943	1_36037223
343	8	1_36106153	1_36037223
344	8	1_36183603	1_36037223
345	8	1_36203489	1_36037223
346	8	1_36261113	1_36037223
347	2737	1_38510351	1_38938528
348	9	1_39323109	1_39542466
349	9	1_39720568	1_39542466
349	2738	1_39720568	1_39564566
350	9	1_39876095	1_39542466
350	2738	1_39876095	1_39564566
351	9	1_40038583	1_39542466
351	2738	1_40038583	1_39564566
351	2739	1_40038583	1_40203842
352	2740	1_45182178	1_45294124
353	2740	1_45194232	1_45294124
354	2740	1_45199393	1_45294124
355	2740	1_45451481	1_45294124
356	2740	1_45787357	1_45294124
357	2740	1_45805323	1_45294124
358	2740	1_45806064	1_45294124
359	2740	1_45955111	1_45294124
360	2740	1_45957468	1_45294124
361	2740	1_46012546	1_45294124
362	2741	1_47081193	1_47645669
363	2741	1_47136539	1_47645669
364	2741	1_47687948	1_47645669
365	2741	1_47693536	1_47645669
366	2741	1_47792295	1_47645669
367	2741	1_47871330	1_47645669
368	2741	1_47889342	1_47645669
369	2741	1_47901530	1_47645669
370	11	1_53575798	1_54141109
371	10	1_55000713	1_53790262
371	11	1_55000713	1_54141109
372	11	1_55087349	1_54141109
373	11	1_55458364	1_54141109
374	2742	1_60275891	1_61540163
375	2743	1_61326967	1_61508412
376	2743	1_61718787	1_61508412
376	2744	1_61718787	1_61518653
376	2742	1_61718787	1_61540163
377	2744	1_62276616	1_61518653
378	2743	1_62316768	1_61508412
378	2744	1_62316768	1_61518653
379	2743	1_62901316	1_61508412
379	2744	1_62901316	1_61518653
379	2742	1_62901316	1_61540163
380	2742	1_63247446	1_61540163
381	2742	1_63769568	1_61540163
382	12	1_67621847	1_68296855
383	12	1_67695072	1_68296855
384	12	1_68006279	1_68296855
385	12	1_68235398	1_68296855
386	12	1_68516578	1_68296855
387	2742	1_71546573	1_61540163
388	13	1_101680367	1_99467264
389	2745	1_108497627	1_108592276
390	2745	1_108507083	1_108592276
391	2746	1_109630623	1_109727472
392	2746	1_109654432	1_109727472
393	14	1_116914319	1_117109278
394	14	1_116955262	1_117109278
395	14	1_117208345	1_117109278
396	14	1_117212042	1_117109278
397	14	1_117446540	1_117109278
398	14	1_117450148	1_117109278
399	14	1_117542531	1_117109278
400	14	1_117600462	1_117109278
401	14	1_117602664	1_117109278
402	14	1_117662394	1_117109278
403	2747	1_144941765	1_147779552
404	15	1_145411681	1_145472456
405	15	1_145427517	1_145472456
406	15	1_145451473	1_145472456
407	15	1_145503235	1_145472456
408	15	1_145513771	1_145472456
409	15	1_145520504	1_145472456
410	15	1_145546608	1_145472456
411	15	1_145569758	1_145472456
412	15	1_145589482	1_145472456
413	17	1_154237905	1_155290566
414	17	1_155110904	1_155290566
415	17	1_155246372	1_155290566
416	17	1_155389133	1_155290566
417	17	1_155511526	1_155290566
418	17	1_155649989	1_155290566
419	17	1_156027629	1_155290566
420	2748	1_156107982	1_156130503
421	2748	1_156159422	1_156130503
422	2748	1_156171594	1_156130503
423	2748	1_156208305	1_156130503
424	2748	1_156216309	1_156130503
425	2748	1_156252139	1_156130503
426	18	1_156336818	1_156595211
427	18	1_156393868	1_156595211
428	18	1_156548152	1_156595211
429	18	1_156622326	1_156595211
430	18	1_156668090	1_156595211
431	2748	1_156696068	1_156130503
432	18	1_156778196	1_156595211
433	18	1_156828053	1_156595211
434	18	1_156861611	1_156595211
435	19	1_165548166	1_165325652
436	2749	1_167521892	1_167089201
437	20	1_169856423	1_170628770
438	20	1_169990454	1_170628770
439	21	1_172106830	1_172113777
440	21	1_172316003	1_172113777
441	21	1_172332056	1_172113777
442	21	1_172387710	1_172113777
443	22	1_200588010	1_200841100
444	22	1_200638875	1_200841100
445	22	1_201387253	1_200841100
446	2750	1_201796737	1_201448562
447	2751	1_204117901	1_204318195
448	2751	1_204176179	1_204318195
449	2751	1_204225182	1_204318195
450	23	1_207491500	1_207275723
451	23	1_207626422	1_207275723
452	23	1_207659875	1_207275723
453	23	1_207816343	1_207275723
454	23	1_207922749	1_207275723
455	2752	1_217804009	1_216772704
456	27	1_222876630	1_228656412
457	2753	1_225596388	1_226270682
458	2753	1_225616610	1_226270682
459	25	1_226098282	1_225996792
460	2753	1_226186235	1_226270682
461	2289	1_228264821	1_228649739
462	2289	1_228284922	1_228649739
462	27	1_228284922	1_228656412
463	2289	1_228295802	1_228649739
463	27	1_228295802	1_228656412
464	2289	1_228326248	1_228649739
464	27	1_228326248	1_228656412
465	2289	1_228399082	1_228649739
465	27	1_228399082	1_228656412
466	2289	1_228454211	1_228649739
467	2289	1_229477418	1_228649739
468	28	1_229759689	1_230557519
469	2754	1_234483079	1_235253966
470	2754	1_234505996	1_235253966
470	2755	1_234505996	1_235262042
471	2754	1_234603097	1_235253966
471	2755	1_234603097	1_235262042
472	2756	1_234728394	1_235101559
472	2754	1_234728394	1_235253966
472	2755	1_234728394	1_235262042
473	2756	1_234740384	1_235101559
473	2754	1_234740384	1_235253966
473	2755	1_234740384	1_235262042
474	2754	1_235488356	1_235253966
474	2755	1_235488356	1_235262042
475	2757	10_1033144	10_869389
476	31	10_8081682	10_21813815
477	2758	10_11212079	10_11059149
478	2759	10_12765351	10_13090157
479	29	10_15899090	10_16561534
480	29	10_15924220	10_16561534
481	29	10_16474647	10_16561534
482	29	10_16515808	10_16561534
483	29	10_16859354	10_16561534
483	30	10_16859354	10_18548401
484	31	10_18939894	10_21813815
484	32	10_18939894	10_23727611
485	31	10_18947403	10_21813815
485	32	10_18947403	10_23727611
486	2760	10_22604011	10_21798311
486	31	10_22604011	10_21813815
487	2760	10_22632573	10_21798311
487	31	10_22632573	10_21813815
488	31	10_22997145	10_21813815
489	31	10_25303478	10_21813815
489	32	10_25303478	10_23727611
490	33	10_44143494	10_44785599
491	33	10_44338884	10_44785599
492	33	10_44528303	10_44785599
493	2761	10_45808521	10_45796817
494	2761	10_45865573	10_45796817
495	2761	10_45940413	10_45796817
496	2761	10_46088525	10_45796817
497	2761	10_46167435	10_45796817
498	34	10_48352423	10_46988344
499	34	10_48356478	10_46988344
500	34	10_48416246	10_46988344
501	2761	10_51543418	10_45796817
501	34	10_51543418	10_46988344
502	34	10_51559528	10_46988344
503	2762	10_60026672	10_61658270
504	2762	10_62536474	10_61658270
505	2763	10_73845943	10_74073899
506	2763	10_73975361	10_74073899
507	2763	10_74033250	10_74073899
508	35	10_77582893	10_77152036
509	36	10_81317183	10_81890431
510	2762	10_85897642	10_61658270
511	2764	10_90963423	10_90850836
512	2762	10_96121602	10_61658270
513	2765	10_99044940	10_99169958
513	2766	10_99044940	10_99391874
514	2766	10_99893994	10_99391874
515	2767	10_101189732	10_101468487
516	2767	10_101190466	10_101468487
517	2767	10_101287801	10_101468487
518	2767	10_101292229	10_101468487
519	2767	10_101380388	10_101468487
520	2767	10_101418038	10_101468487
521	37	10_102940896	10_102492885
521	38	10_102940896	10_103536659
522	38	10_102966814	10_103536659
523	38	10_103050848	10_103536659
524	38	10_103058455	10_103536659
525	38	10_103346850	10_103536659
526	39	10_104152443	10_103997528
527	2768	10_111965601	10_111766143
528	2768	10_112061091	10_111766143
528	2769	10_112061091	10_112279483
529	2768	10_112255134	10_111766143
529	2769	10_112255134	10_112279483
530	2768	10_112327256	10_111766143
531	2768	10_112622717	10_111766143
532	2768	10_112631371	10_111766143
533	2768	10_112678100	10_111766143
534	31	10_124889679	10_21813815
535	31	10_124906363	10_21813815
536	2770	10_134140750	10_134038202
536	2771	10_134140750	10_134043627
537	2770	10_134206302	10_134038202
537	2771	10_134206302	10_134043627
538	2770	10_134245271	10_134038202
538	2771	10_134245271	10_134043627
539	2770	10_134255216	10_134038202
539	2771	10_134255216	10_134043627
539	2772	10_134255216	10_135054553
540	2770	10_134350253	10_134038202
540	2771	10_134350253	10_134043627
541	42	11_2319678	11_2904920
542	42	11_2421130	11_2904920
543	42	11_2433554	11_2904920
544	40	11_2457869	11_2878924
544	41	11_2457869	11_2889770
544	42	11_2457869	11_2904920
545	40	11_2714646	11_2878924
545	41	11_2714646	11_2889770
545	42	11_2714646	11_2904920
546	2320	11_2914488	11_2398080
547	2320	11_3000649	11_2398080
548	2320	11_3011918	11_2398080
549	49	11_8701761	11_57092994
550	43	11_9153840	11_9024261
551	2773	11_10311659	11_9775890
552	2773	11_10325114	11_9775890
553	45	11_16628042	11_20179621
553	46	11_16628042	11_31835029
554	44	11_17229494	11_17033815
555	45	11_20153085	11_20179621
556	45	11_20384160	11_20179621
556	2327	11_20384160	11_20623850
556	49	11_20384160	11_57092994
557	45	11_20406848	11_20179621
557	2327	11_20406848	11_20623850
558	45	11_20620436	11_20179621
559	45	11_22850128	11_20179621
560	45	11_22851665	11_20179621
561	46	11_31222623	11_31835029
562	46	11_31391102	11_31835029
563	46	11_31456822	11_31835029
564	46	11_31530655	11_31835029
565	45	11_31826234	11_20179621
566	47	11_33374700	11_33744659
567	2774	11_34376256	11_33872217
568	45	11_43380051	11_20179621
568	49	11_43380051	11_57092994
569	48	11_44626254	11_44325331
569	2775	11_44626254	11_44332614
570	2776	11_57103304	11_57265693
571	49	11_57146607	11_57092994
572	49	11_57218405	11_57092994
573	49	11_57233337	11_57092994
574	49	11_57280663	11_57092994
574	2776	11_57280663	11_57265693
575	49	11_57295377	11_57092994
576	49	11_57303988	11_57092994
577	49	11_57330427	11_57092994
578	49	11_57360220	11_57092994
579	49	11_57408121	11_57092994
579	2776	11_57408121	11_57265693
580	49	11_57413535	11_57092994
580	2776	11_57413535	11_57265693
581	49	11_57433061	11_57092994
582	49	11_57478003	11_57092994
583	49	11_57507974	11_57092994
584	49	11_57508923	11_57092994
585	49	11_58344426	11_57092994
586	49	11_58908445	11_57092994
587	49	11_58936830	11_57092994
588	49	11_59321996	11_57092994
589	49	11_59434891	11_57092994
590	49	11_59576710	11_57092994
591	2777	11_61711928	11_61679894
592	2777	11_61888168	11_61679894
593	50	11_62158091	11_62312186
594	50	11_62191224	11_62312186
595	50	11_62552270	11_62312186
596	53	11_63973064	11_64052673
597	53	11_64076978	11_64052673
598	53	11_64121969	11_64052673
599	2778	11_64187413	11_64426649
600	2778	11_64207609	11_64426649
601	2778	11_64322632	11_64426649
602	2779	11_65121818	11_65312076
603	2779	11_65127614	11_65312076
604	2779	11_65187886	11_65312076
605	2779	11_65207877	11_65312076
606	55	11_67039530	11_67206591
607	49	11_71158066	11_57092994
608	56	11_71894838	11_71954374
609	56	11_72119041	11_71954374
610	56	11_72135029	11_71954374
611	2780	11_76376030	11_76260578
612	57	11_76585797	11_76566181
613	57	11_76685683	11_76566181
614	49	11_77702052	11_57092994
615	49	11_82867223	11_57092994
616	49	11_82993065	11_57092994
617	59	11_95509487	11_94879591
618	59	11_96122634	11_94879591
619	2781	11_112037372	11_111981286
620	2781	11_112041388	11_111981286
621	61	11_116640801	11_117065468
621	2782	11_116640801	11_119232720
622	62	11_117686001	11_118047283
623	2782	11_118976579	11_119232720
624	2783	11_119878933	11_119539150
625	49	11_125460480	11_57092994
626	49	11_125770135	11_57092994
627	49	11_125931954	11_57092994
628	49	11_126132611	11_57092994
629	49	11_133825146	11_57092994
630	49	11_134090389	11_57092994
631	2784	12_1796050	12_2038340
632	2784	12_1925498	12_2038340
