from	to	ver[el[, 1], ]	ver2[el[, 2], ]
109	6771	11_134090389	11_113738878
109	6772	11_134090389	11_114266795
109	6773	11_134090389	11_114279501
109	6774	11_134090389	11_116620419
109	6775	11_134090389	11_116640164
109	6751	11_134090389	11_116640801
109	6776	11_134090389	11_116651978
109	6777	11_134090389	11_116653884
109	6778	11_134090389	11_116789135
109	6779	11_134090389	11_116954944
109	6780	11_134090389	11_117092174
109	6781	11_134090389	11_117115135
109	6782	11_134090389	11_117206861
109	6783	11_134090389	11_118890596
109	6784	11_134090389	11_120205279
109	6785	11_134090389	11_121157812
109	6786	11_134090389	11_124991914
109	6787	11_134090389	11_125380332
109	6788	11_134090389	11_125440058
109	6789	11_134090389	11_125455656
109	1315	11_134090389	11_125460480
109	6790	11_134090389	11_125463624
109	6791	11_134090389	11_125470335
109	6792	11_134090389	11_125473570
109	6793	11_134090389	11_125496742
109	6794	11_134090389	11_125497075
109	6795	11_134090389	11_125499051
109	6796	11_134090389	11_125765513
109	6797	11_134090389	11_125768961
109	6755	11_134090389	11_125770135
109	6798	11_134090389	11_126075854
109	1317	11_134090389	11_126077102
109	6799	11_134090389	11_126082484
109	6800	11_134090389	11_126082755
109	6801	11_134090389	11_126088964
109	6802	11_134090389	11_126097260
109	6803	11_134090389	11_126100176
109	6804	11_134090389	11_126114260
109	6805	11_134090389	11_126126628
109	6756	11_134090389	11_126132611
109	6806	11_134090389	11_126139407
109	6807	11_134090389	11_126141737
109	6808	11_134090389	11_126142791
109	1319	11_134090389	11_126167458
109	6809	11_134090389	11_126186132
109	6810	11_134090389	11_126216612
109	6811	11_134090389	11_126224708
109	6812	11_134090389	11_126262711
109	6813	11_134090389	11_129941842
109	6814	11_134090389	11_130759059
109	6815	11_134090389	11_130762485
109	6816	11_134090389	11_130771885
109	6817	11_134090389	11_130780658
109	1325	11_134090389	11_130782289
109	6818	11_134090389	11_132973503
109	6819	11_134090389	11_133076579
109	6820	11_134090389	11_133767602
109	6821	11_134090389	11_133769989
109	6822	11_134090389	11_133777540
109	6823	11_134090389	11_133781639
109	6824	11_134090389	11_133784911
109	6825	11_134090389	11_133785912
109	6826	11_134090389	11_133795560
109	6827	11_134090389	11_133804407
109	6828	11_134090389	11_133808904
109	6829	11_134090389	11_133810907
109	6830	11_134090389	11_133812682
109	6831	11_134090389	11_133812994
109	1326	11_134090389	11_133825146
109	6832	11_134090389	11_133827749
109	6833	11_134090389	11_133829172
109	6834	11_134090389	11_133831723
109	6835	11_134090389	11_133837754
109	6836	11_134090389	11_133847335
109	6837	11_134090389	11_133849384
109	6838	11_134090389	11_133851737
109	6839	11_134090389	11_133852613
109	6840	11_134090389	11_133853567
109	6841	11_134090389	11_133862967
109	6842	11_134090389	11_133892286
109	6843	11_134090389	11_133894863
109	6844	11_134090389	11_133898068
109	6845	11_134090389	11_133906307
109	6846	11_134090389	11_133915757
109	6847	11_134090389	11_133916654
109	6848	11_134090389	11_133923509
109	6849	11_134090389	11_133923836
109	6850	11_134090389	11_133926760
109	6851	11_134090389	11_133930647
109	6852	11_134090389	11_133931173
109	6853	11_134090389	11_133932762
109	1327	11_134090389	11_133938226
109	6854	11_134090389	11_133943076
109	6855	11_134090389	11_133943436
109	6856	11_134090389	11_133944846
109	6857	11_134090389	11_133953892
109	6858	11_134090389	11_133955636
109	6859	11_134090389	11_133960453
109	6860	11_134090389	11_133985151
109	6861	11_134090389	11_134033891
109	6862	11_134090389	11_134034591
109	6863	11_134090389	11_134049724
109	6864	11_134090389	11_134050153
109	6865	11_134090389	11_134058346
109	6866	11_134090389	11_134059583
109	6867	11_134090389	11_134064378
109	6868	11_134090389	11_134067058
109	6869	11_134090389	11_134067842
109	6870	11_134090389	11_134072799
109	6871	11_134090389	11_134081129
109	6872	11_134090389	11_134087937
109	6873	11_134090389	11_134089082
109	6874	11_134090389	11_134106998
109	6875	11_134090389	11_134107990
109	6876	11_134090389	11_134118280
109	6877	11_134090389	11_134119173
109	6878	11_134090389	11_134119451
109	6879	11_134090389	11_134121345
109	1328	11_134090389	11_134121555
109	6880	11_134090389	11_134127163
109	6881	11_134090389	11_134131520
109	6882	11_134090389	11_134131906
109	6883	11_134090389	11_134136503
109	6884	11_134090389	11_134138152
109	6885	11_134090389	11_134138430
109	6886	11_134090389	11_134139277
109	1329	11_134090389	11_134140117
109	6887	11_134090389	11_134148112
109	6888	11_134090389	11_134148564
109	6889	11_134090389	11_134152395
109	6890	11_134090389	11_134154005
109	6891	11_134090389	11_134158057
109	6892	11_134090389	11_134159086
109	6893	11_134090389	11_134159594
109	6894	11_134090389	11_134167016
109	6895	11_134090389	11_134171928
109	6896	11_134090389	11_134175112
109	6897	11_134090389	11_134177448
109	6898	11_134090389	11_134180516
109	6899	11_134090389	11_134184727
109	6900	11_134090389	11_134186787
109	6901	11_134090389	11_134187485
109	6902	11_134090389	11_134191178
109	6903	11_134090389	11_134192611
109	6904	11_134090389	11_134193703
109	6905	11_134090389	11_134194344
109	1330	11_134090389	11_134198546
109	6906	11_134090389	11_134204437
109	6907	11_134090389	11_134211040
109	6908	11_134090389	11_134213884
109	6909	11_134090389	11_134216938
109	6910	11_134090389	11_134217928
109	6911	11_134090389	11_134219463
109	6912	11_134090389	11_134220787
109	6913	11_134090389	11_134236839
109	6914	11_134090389	11_134239750
109	6915	11_134090389	11_134242139
109	6916	11_134090389	11_134264529
109	6917	11_134090389	11_134291933
109	6918	11_134090389	11_134938629
109	6919	11_134090389	11_134939934
110	6920	12_738670	12_855716
110	1332	12_738670	12_857252
110	6921	12_738670	12_885048
110	6922	12_738670	12_889721
110	6923	12_738670	12_896701
110	6924	12_738670	12_917729
110	6925	12_738670	12_921291
110	6926	12_738670	12_924265
110	6927	12_738670	12_925081
110	6928	12_738670	12_926171
110	111	12_738670	12_1095909
111	6929	12_1095909	12_500835
111	6930	12_1095909	12_516823
111	6931	12_1095909	12_551426
111	6932	12_1095909	12_559640
111	6933	12_1095909	12_559875
111	6934	12_1095909	12_565808
111	6935	12_1095909	12_642169
111	6936	12_1095909	12_654067
111	6937	12_1095909	12_664724
111	6938	12_1095909	12_676034
111	6939	12_1095909	12_676635
111	6940	12_1095909	12_678670
111	6941	12_1095909	12_688630
111	6942	12_1095909	12_688907
111	6943	12_1095909	12_1185194
111	6944	12_1095909	12_1190538
111	6945	12_1095909	12_1205036
111	6946	12_1095909	12_1206603
111	6947	12_1095909	12_1210130
111	6948	12_1095909	12_1670658
111	6949	12_1095909	12_1675614
111	6950	12_1095909	12_1676720
111	6951	12_1095909	12_1679138
111	6952	12_1095909	12_1682518
111	6953	12_1095909	12_1683860
111	6954	12_1095909	12_1688124
111	6955	12_1095909	12_1696600
111	6956	12_1095909	12_1698140
111	6957	12_1095909	12_1712097
111	6958	12_1095909	12_1717539
111	6959	12_1095909	12_1725396
112	6960	12_3065332	12_2983951
113	6961	12_4548972	12_4000450
113	6962	12_4548972	12_4005538
114	6963	12_7260342	12_6840876
114	6964	12_7260342	12_6869045
114	6965	12_7260342	12_6883919
114	6966	12_7260342	12_6905770
114	6967	12_7260342	12_6964791
114	1361	12_7260342	12_6965724
114	6968	12_7260342	12_6986763
114	6969	12_7260342	12_6994321
114	6970	12_7260342	12_6994880
114	6971	12_7260342	12_7018723
114	6972	12_7260342	12_7020858
114	1363	12_7260342	12_7021929
114	6973	12_7260342	12_7036349
114	6974	12_7260342	12_7036500
114	6975	12_7260342	12_7040216
114	1364	12_7260342	12_7041470
114	1365	12_7260342	12_7053124
114	1366	12_7260342	12_7063703
114	1367	12_7260342	12_7078398
114	6976	12_7260342	12_7083462
114	6977	12_7260342	12_7104268
114	6978	12_7260342	12_7108661
114	6979	12_7260342	12_7111461
114	6980	12_7260342	12_7111649
114	6981	12_7260342	12_7113208
114	6982	12_7260342	12_7115108
114	6983	12_7260342	12_7115368
114	6984	12_7260342	12_7115554
114	6985	12_7260342	12_7119261
114	6986	12_7260342	12_7121859
114	6987	12_7260342	12_7145709
114	6988	12_7260342	12_7156303
114	6989	12_7260342	12_7158716
114	6990	12_7260342	12_7159207
114	6991	12_7260342	12_7161059
114	6992	12_7260342	12_7163524
114	6993	12_7260342	12_7164985
114	6994	12_7260342	12_7165371
114	6995	12_7260342	12_7166714
114	6996	12_7260342	12_7174228
114	6997	12_7260342	12_7790384
114	6998	12_7260342	12_7790688
114	6999	12_7260342	12_7791028
114	7000	12_7260342	12_7793347
114	7001	12_7260342	12_7794450
115	7002	12_7276374	12_6658368
115	7003	12_7276374	12_6741804
115	6967	12_7276374	12_6964791
115	6968	12_7276374	12_6986763
115	6970	12_7276374	12_6994880
115	6971	12_7276374	12_7018723
115	6972	12_7276374	12_7020858
115	6973	12_7276374	12_7036349
115	6974	12_7276374	12_7036500
115	6975	12_7276374	12_7040216
115	1364	12_7276374	12_7041470
115	1367	12_7276374	12_7078398
115	6976	12_7276374	12_7083462
115	6977	12_7276374	12_7104268
115	6978	12_7276374	12_7108661
115	6979	12_7276374	12_7111461
115	6980	12_7276374	12_7111649
115	6981	12_7276374	12_7113208
115	6982	12_7276374	12_7115108
115	6983	12_7276374	12_7115368
115	6984	12_7276374	12_7115554
115	6985	12_7276374	12_7119261
115	6986	12_7276374	12_7121859
115	6992	12_7276374	12_7163524
115	6993	12_7276374	12_7164985
115	6996	12_7276374	12_7174228
115	7004	12_7276374	12_7268407
115	7005	12_7276374	12_7772637
115	7006	12_7276374	12_7783245
115	6997	12_7276374	12_7790384
115	6998	12_7276374	12_7790688
115	6999	12_7276374	12_7791028
115	7000	12_7276374	12_7793347
115	7001	12_7276374	12_7794450
115	7007	12_7276374	12_7803420
116	7008	12_9911472	12_9102718
116	7009	12_9911472	12_9108921
116	7010	12_9911472	12_9113170
116	7011	12_9911472	12_9122160
116	7012	12_9911472	12_9138160
116	7013	12_9911472	12_9138425
116	7014	12_9911472	12_9174260
116	7015	12_9911472	12_9175431
116	7016	12_9911472	12_9180108
116	7017	12_9911472	12_9189134
116	7018	12_9911472	12_9479913
116	7019	12_9911472	12_9488081
116	7020	12_9911472	12_9492827
116	7021	12_9911472	12_9601571
116	7022	12_9911472	12_9766689
116	7023	12_9911472	12_9769879
116	7024	12_9911472	12_9773671
116	7025	12_9911472	12_9774662
116	7026	12_9911472	12_9776439
116	7027	12_9911472	12_9777282
116	7028	12_9911472	12_9785523
116	7029	12_9911472	12_9786170
116	7030	12_9911472	12_9788807
116	7031	12_9911472	12_9790442
116	7032	12_9911472	12_9795936
116	1375	12_9911472	12_9800038
116	7033	12_9911472	12_9803342
116	7034	12_9911472	12_9805877
116	7035	12_9911472	12_9808742
116	1376	12_9911472	12_9808992
116	7036	12_9911472	12_9809310
116	7037	12_9911472	12_9832334
116	7038	12_9911472	12_9840025
116	7039	12_9911472	12_9864543
116	7040	12_9911472	12_9893014
116	7041	12_9911472	12_9895196
116	7042	12_9911472	12_9903942
116	7043	12_9911472	12_9918033
116	7044	12_9911472	12_9925676
116	7045	12_9911472	12_9942261
116	7046	12_9911472	12_9943026
116	7047	12_9911472	12_9945275
116	7048	12_9911472	12_9945843
116	7049	12_9911472	12_9947405
116	7050	12_9911472	12_9951718
116	7051	12_9911472	12_9952127
116	7052	12_9911472	12_9954723
116	7053	12_9911472	12_9962695
116	7054	12_9911472	12_9963285
116	7055	12_9911472	12_10011741
116	1377	12_9911472	12_10016512
116	1378	12_9911472	12_10022068
116	7056	12_9911472	12_10023995
116	7057	12_9911472	12_10024172
116	7058	12_9911472	12_10024657
116	7059	12_9911472	12_10055206
116	7060	12_9911472	12_10058394
116	7061	12_9911472	12_10059293
116	7062	12_9911472	12_10059622
116	7063	12_9911472	12_10060706
116	7064	12_9911472	12_10060975
116	7065	12_9911472	12_10061685
116	7066	12_9911472	12_10063130
116	7067	12_9911472	12_10064804
116	7068	12_9911472	12_10071495
116	7069	12_9911472	12_10084680
116	7070	12_9911472	12_10085009
116	7071	12_9911472	12_10087373
116	7072	12_9911472	12_10093986
116	7073	12_9911472	12_10094870
116	7074	12_9911472	12_10096506
116	7075	12_9911472	12_10096854
116	7076	12_9911472	12_10099696
116	7077	12_9911472	12_10144295
116	7078	12_9911472	12_10147210
116	7079	12_9911472	12_10147910
116	7080	12_9911472	12_10148776
116	7081	12_9911472	12_10150171
116	7082	12_9911472	12_10150807
116	7083	12_9911472	12_10151867
116	7084	12_9911472	12_10152740
116	7085	12_9911472	12_10153606
116	7086	12_9911472	12_10155859
116	7087	12_9911472	12_10157990
116	7088	12_9911472	12_10159948
116	7089	12_9911472	12_10161420
116	1380	12_9911472	12_10162449
116	1381	12_9911472	12_10165162
116	7090	12_9911472	12_10167615
116	7091	12_9911472	12_10168357
116	7092	12_9911472	12_10170802
116	7093	12_9911472	12_10177292
116	7094	12_9911472	12_10178520
116	7095	12_9911472	12_10179982
116	1382	12_9911472	12_10180825
116	7096	12_9911472	12_10185303
116	7097	12_9911472	12_10186957
116	7098	12_9911472	12_10188874
116	7099	12_9911472	12_10191889
116	7100	12_9911472	12_10194887
116	7101	12_9911472	12_10195741
116	7102	12_9911472	12_10198587
116	7103	12_9911472	12_10199625
116	7104	12_9911472	12_10202368
116	7105	12_9911472	12_10203339
116	7106	12_9911472	12_10226032
116	7107	12_9911472	12_10227733
116	7108	12_9911472	12_10231008
116	7109	12_9911472	12_10233898
116	7110	12_9911472	12_10243613
116	7111	12_9911472	12_10267256
116	7112	12_9911472	12_10270812
116	1383	12_9911472	12_10282819
116	7113	12_9911472	12_10293886
116	7114	12_9911472	12_10296164
116	7115	12_9911472	12_10302717
116	7116	12_9911472	12_10304362
116	7117	12_9911472	12_10308321
116	7118	12_9911472	12_10311343
116	7119	12_9911472	12_10312258
116	7120	12_9911472	12_10312830
116	7121	12_9911472	12_10315079
116	7122	12_9911472	12_10317090
116	7123	12_9911472	12_10319271
116	7124	12_9911472	12_10319453
116	7125	12_9911472	12_10322077
116	1384	12_9911472	12_10322244
116	7126	12_9911472	12_10325599
116	7127	12_9911472	12_10327105
116	7128	12_9911472	12_10358158
116	1386	12_9911472	12_10361208
116	7129	12_9911472	12_10379749
116	7130	12_9911472	12_10445913
116	7131	12_9911472	12_10516768
116	7132	12_9911472	12_10522707
116	7133	12_9911472	12_10534973
116	7134	12_9911472	12_10540134
116	1387	12_9911472	12_10540862
116	7135	12_9911472	12_10545250
116	7136	12_9911472	12_10546663
116	7137	12_9911472	12_10559813
116	7138	12_9911472	12_10714182
116	7139	12_9911472	12_10763273
116	1388	12_9911472	12_10764534
116	7140	12_9911472	12_10766543
116	7141	12_9911472	12_10820357
116	7142	12_9911472	12_10824901
116	7143	12_9911472	12_10871859
116	7144	12_9911472	12_10873988
116	7145	12_9911472	12_10874937
116	7146	12_9911472	12_10876636
116	7147	12_9911472	12_11696293
116	7148	12_9911472	12_11698795
116	7149	12_9911472	12_11708686
116	7150	12_9911472	12_11900762
116	7151	12_9911472	12_12144647
116	7152	12_9911472	12_12502282
116	7153	12_9911472	12_12593170
116	7154	12_9911472	12_12626613
116	7155	12_9911472	12_12850635
116	7156	12_9911472	12_12864726
116	7157	12_9911472	12_12871977
116	1389	12_9911472	12_12874876
116	7158	12_9911472	12_14539171
116	7159	12_9911472	12_14560842
116	7160	12_9911472	12_15101489
116	7161	12_9911472	12_15107204
116	7162	12_9911472	12_15110300
117	7163	12_14994299	12_14990220
117	7164	12_14994299	12_14992647
117	7165	12_14994299	12_15087635
117	7166	12_14994299	12_15091243
117	7162	12_14994299	12_15110300
117	7167	12_14994299	12_15119222
117	7168	12_14994299	12_15123134
117	7169	12_14994299	12_15124372
117	7170	12_14994299	12_15127616
117	7171	12_14994299	12_15130355
117	7172	12_14994299	12_15133767
117	7173	12_14994299	12_15151000
117	7174	12_14994299	12_15153874
117	7175	12_14994299	12_15157178
117	7176	12_14994299	12_15162852
117	7177	12_14994299	12_15361738
117	7178	12_14994299	12_15368610
117	7179	12_14994299	12_15371227
117	7180	12_14994299	12_15676365
118	7181	12_25101330	12_22683889
118	7182	12_25101330	12_22685484
118	7183	12_25101330	12_22688915
118	1392	12_25101330	12_22692467
118	7184	12_25101330	12_22700315
118	7185	12_25101330	12_22701266
118	7186	12_25101330	12_22775437
118	1393	12_25101330	12_22777870
118	7187	12_25101330	12_22780391
118	7188	12_25101330	12_22781399
118	7189	12_25101330	12_22816956
118	7190	12_25101330	12_22823778
118	7191	12_25101330	12_22833480
118	7192	12_25101330	12_22839275
118	7193	12_25101330	12_22841539
118	7194	12_25101330	12_22856603
118	7195	12_25101330	12_22862308
118	7196	12_25101330	12_24946617
118	7197	12_25101330	12_24991496
118	7198	12_25101330	12_24999015
118	7199	12_25101330	12_24999942
118	7200	12_25101330	12_25000438
118	7201	12_25101330	12_25000664
118	7202	12_25101330	12_25004667
118	7203	12_25101330	12_25005251
118	7204	12_25101330	12_25007777
118	7205	12_25101330	12_25009832
118	7206	12_25101330	12_25013951
118	7207	12_25101330	12_25014237
118	7208	12_25101330	12_25026548
118	7209	12_25101330	12_25035864
118	7210	12_25101330	12_25037940
118	7211	12_25101330	12_25042844
118	7212	12_25101330	12_25046065
118	7213	12_25101330	12_25105699
118	7214	12_25101330	12_25204585
118	7215	12_25101330	12_25204984
118	7216	12_25101330	12_25212775
118	7217	12_25101330	12_25215479
118	7218	12_25101330	12_25248100
118	7219	12_25101330	12_25263151
118	7220	12_25101330	12_25264896
118	7221	12_25101330	12_25268013
118	7222	12_25101330	12_25274600
118	7223	12_25101330	12_25280214
118	7224	12_25101330	12_25287740
118	7225	12_25101330	12_25288953
118	7226	12_25101330	12_25289753
118	7227	12_25101330	12_25294162
118	7228	12_25101330	12_25295909
118	7229	12_25101330	12_25304228
118	7230	12_25101330	12_25305065
118	7231	12_25101330	12_25307970
118	7232	12_25101330	12_25309368
118	7233	12_25101330	12_25336456
118	7234	12_25101330	12_25339655
118	7235	12_25101330	12_25343657
118	7236	12_25101330	12_25345364
118	1395	12_25101330	12_25347738
118	7237	12_25101330	12_25350256
118	7238	12_25101330	12_25363639
118	7239	12_25101330	12_25535708
118	7240	12_25101330	12_25585924
118	7241	12_25101330	12_27486681
119	7242	12_27608437	12_27591967
119	7243	12_27608437	12_27603893
119	7244	12_27608437	12_27604609
119	7245	12_27608437	12_27688138
119	7246	12_27608437	12_27771363
119	7247	12_27608437	12_27783245
119	7248	12_27608437	12_27787295
119	7249	12_27608437	12_27791389
119	7250	12_27608437	12_27798681
119	7251	12_27608437	12_27803672
120	7252	12_45442949	2_181229511
121	7253	12_53238154	12_52705364
121	7254	12_53238154	12_52719143
121	7255	12_53238154	12_52743506
121	7256	12_53238154	12_52746539
121	7257	12_53238154	12_52748723
121	7258	12_53238154	12_52751091
121	7259	12_53238154	12_52751779
121	1400	12_53238154	12_52759268
121	7260	12_53238154	12_52763714
121	7261	12_53238154	12_52768540
121	1401	12_53238154	12_52772817
121	7262	12_53238154	12_52782325
121	7263	12_53238154	12_52784611
121	7264	12_53238154	12_52789251
121	7265	12_53238154	12_52793407
121	7266	12_53238154	12_52795732
121	7267	12_53238154	12_52798119
121	1402	12_53238154	12_52798557
121	7268	12_53238154	12_52805233
121	7269	12_53238154	12_52814108
121	7270	12_53238154	12_52821593
121	7271	12_53238154	12_52822657
121	7272	12_53238154	12_52823860
121	7273	12_53238154	12_52826290
121	7274	12_53238154	12_52838488
121	7275	12_53238154	12_52852759
121	7276	12_53238154	12_52853926
121	7277	12_53238154	12_52858682
121	7278	12_53238154	12_52897064
121	7279	12_53238154	12_52897792
121	7280	12_53238154	12_52900765
121	7281	12_53238154	12_52917627
121	7282	12_53238154	12_52918999
121	7283	12_53238154	12_52928651
121	7284	12_53238154	12_52929678
121	7285	12_53238154	12_52938126
121	7286	12_53238154	12_52939237
121	7287	12_53238154	12_52939508
121	1405	12_53238154	12_52944103
121	7288	12_53238154	12_52947115
121	7289	12_53238154	12_52961347
121	1406	12_53238154	12_52965386
121	7290	12_53238154	12_52972084
121	7291	12_53238154	12_52972790
121	7292	12_53238154	12_52975676
121	7293	12_53238154	12_52976188
121	7294	12_53238154	12_52983310
121	7295	12_53238154	12_52984394
121	7296	12_53238154	12_52986075
121	1407	12_53238154	12_52991046
121	7297	12_53238154	12_52999124
121	7298	12_53238154	12_53000085
121	7299	12_53238154	12_53007760
121	7300	12_53238154	12_53027983
121	7301	12_53238154	12_53041045
121	7302	12_53238154	12_53042379
121	1409	12_53238154	12_53043526
121	7303	12_53238154	12_53048275
121	7304	12_53238154	12_53054127
121	7305	12_53238154	12_53054856
121	7306	12_53238154	12_53061352
121	1410	12_53238154	12_53062707
121	7307	12_53238154	12_53099812
121	7308	12_53238154	12_53109505
121	7309	12_53238154	12_53253514
122	7310	12_54386487	12_54078319
122	7311	12_54386487	12_54088616
122	7312	12_54386487	12_54096053
122	7313	12_54386487	12_54119483
122	7314	12_54386487	12_54124736
122	7315	12_54386487	12_54139383
122	7316	12_54386487	12_54139920
122	7317	12_54386487	12_54150683
122	7318	12_54386487	12_54150884
122	7319	12_54386487	12_54158746
122	7320	12_54386487	12_54159335
122	7321	12_54386487	12_54159708
122	7322	12_54386487	12_54162987
122	7323	12_54386487	12_54163274
122	7324	12_54386487	12_54165966
122	7325	12_54386487	12_54169139
122	7326	12_54386487	12_54169348
122	7327	12_54386487	12_54177104
122	7328	12_54386487	12_54180886
122	7329	12_54386487	12_54182568
122	7330	12_54386487	12_54183951
122	7331	12_54386487	12_54187933
122	7332	12_54386487	12_54189764
122	7333	12_54386487	12_54190328
122	7334	12_54386487	12_54192909
122	7335	12_54386487	12_54193130
122	7336	12_54386487	12_54317037
122	7337	12_54386487	12_54320023
122	7338	12_54386487	12_54322815
122	1418	12_54386487	12_54325261
122	7339	12_54386487	12_54335075
122	1419	12_54386487	12_54347781
122	7340	12_54386487	12_54350983
122	7341	12_54386487	12_54357102
122	7342	12_54386487	12_54407159
122	7343	12_54386487	12_54414910
122	7344	12_54386487	12_54434010
122	7345	12_54386487	12_54438744
122	7346	12_54386487	12_54442787
122	7347	12_54386487	12_54524874
122	7348	12_54386487	12_54525435
122	7349	12_54386487	12_54529624
122	7350	12_54386487	12_54531271
122	7351	12_54386487	12_54535030
122	7352	12_54386487	12_54535286
122	7353	12_54386487	12_54539618
122	7354	12_54386487	12_54541133
122	7355	12_54386487	12_54543306
122	7356	12_54386487	12_54543574
122	7357	12_54386487	12_54546498
122	7358	12_54386487	12_54549930
122	1424	12_54386487	12_54552625
122	7359	12_54386487	12_54577646
122	7360	12_54386487	12_54579739
122	1425	12_54386487	12_54580445
122	7361	12_54386487	12_54583081
122	7362	12_54386487	12_54591268
122	7363	12_54386487	12_54597370
122	7364	12_54386487	12_54609713
122	7365	12_54386487	12_54610063
122	7366	12_54386487	12_54610392
122	7367	12_54386487	12_54610650
122	7368	12_54386487	12_54612285
122	7369	12_54386487	12_54614603
122	7370	12_54386487	12_54620077
122	7371	12_54386487	12_54625550
122	7372	12_54386487	12_54630207
122	7373	12_54386487	12_54631250
122	7374	12_54386487	12_54631416
122	7375	12_54386487	12_54633546
122	7376	12_54386487	12_54640675
122	7377	12_54386487	12_54645818
122	7378	12_54386487	12_54652941
122	7379	12_54386487	12_54665444
122	7380	12_54386487	12_54675531
122	7381	12_54386487	12_54678978
122	7382	12_54386487	12_54685111
122	7383	12_54386487	12_54685921
122	7384	12_54386487	12_54700767
122	7385	12_54386487	12_54717304
122	7386	12_54386487	12_54731090
122	7387	12_54386487	12_54732580
122	7388	12_54386487	12_54734912
122	7389	12_54386487	12_54740668
122	7390	12_54386487	12_54744228
122	7391	12_54386487	12_54750969
122	7392	12_54386487	12_54754689
122	124	12_54386487	12_54757256
122	7393	12_54386487	12_54764825
122	7394	12_54386487	12_54768105
122	7395	12_54386487	12_54775172
122	7396	12_54386487	12_54776981
122	7397	12_54386487	12_54778390
122	7398	12_54386487	12_54778740
122	1430	12_54386487	12_54780495
122	7399	12_54386487	12_54785744
122	7400	12_54386487	12_54787152
122	7401	12_54386487	12_54793556
122	7402	12_54386487	12_54809734
122	7403	12_54386487	12_54821664
122	7404	12_54386487	12_54827481
122	7405	12_54386487	12_54840943
122	7406	12_54386487	12_54859574
122	7407	12_54386487	12_54885414
122	7408	12_54386487	7_1273874
123	7310	12_54402007	12_54078319
123	7311	12_54402007	12_54088616
123	7316	12_54402007	12_54139920
123	7317	12_54402007	12_54150683
123	7318	12_54402007	12_54150884
123	7319	12_54402007	12_54158746
123	7320	12_54402007	12_54159335
123	7321	12_54402007	12_54159708
123	7322	12_54402007	12_54162987
123	7323	12_54402007	12_54163274
123	7409	12_54402007	12_54173218
123	7327	12_54402007	12_54177104
123	7329	12_54402007	12_54182568
123	7330	12_54402007	12_54183951
123	7336	12_54402007	12_54317037
123	7337	12_54402007	12_54320023
123	7338	12_54402007	12_54322815
123	1418	12_54402007	12_54325261
123	7339	12_54402007	12_54335075
123	1419	12_54402007	12_54347781
123	7340	12_54402007	12_54350983
123	7341	12_54402007	12_54357102
123	7410	12_54402007	12_54374705
123	7346	12_54402007	12_54442787
123	7348	12_54402007	12_54525435
123	7349	12_54402007	12_54529624
123	7350	12_54402007	12_54531271
123	7352	12_54402007	12_54535286
123	7354	12_54402007	12_54541133
123	7355	12_54402007	12_54543306
123	7356	12_54402007	12_54543574
123	7357	12_54402007	12_54546498
123	7358	12_54402007	12_54549930
123	1424	12_54402007	12_54552625
123	7359	12_54402007	12_54577646
123	7360	12_54402007	12_54579739
123	1425	12_54402007	12_54580445
123	7361	12_54402007	12_54583081
123	7362	12_54402007	12_54591268
123	7363	12_54402007	12_54597370
123	7364	12_54402007	12_54609713
123	7365	12_54402007	12_54610063
123	7366	12_54402007	12_54610392
123	7367	12_54402007	12_54610650
123	7368	12_54402007	12_54612285
123	7369	12_54402007	12_54614603
123	7370	12_54402007	12_54620077
123	7371	12_54402007	12_54625550
123	7372	12_54402007	12_54630207
123	7373	12_54402007	12_54631250
123	7374	12_54402007	12_54631416
123	7375	12_54402007	12_54633546
123	7376	12_54402007	12_54640675
123	7377	12_54402007	12_54645818
123	7379	12_54402007	12_54665444
123	7380	12_54402007	12_54675531
123	7381	12_54402007	12_54678978
123	7383	12_54402007	12_54685921
123	7386	12_54402007	12_54731090
123	7388	12_54402007	12_54734912
123	7391	12_54402007	12_54750969
123	7392	12_54402007	12_54754689
123	124	12_54402007	12_54757256
123	7393	12_54402007	12_54764825
123	7394	12_54402007	12_54768105
123	7395	12_54402007	12_54775172
123	7396	12_54402007	12_54776981
123	7398	12_54402007	12_54778740
123	1430	12_54402007	12_54780495
123	7399	12_54402007	12_54785744
123	7406	12_54402007	12_54859574
124	7410	12_54757256	12_54374705
124	122	12_54757256	12_54386487
124	123	12_54757256	12_54402007
124	7342	12_54757256	12_54407159
124	7343	12_54757256	12_54414910
124	7361	12_54757256	12_54583081
124	7362	12_54757256	12_54591268
124	7363	12_54757256	12_54597370
124	7364	12_54757256	12_54609713
124	7365	12_54757256	12_54610063
124	7366	12_54757256	12_54610392
124	7367	12_54757256	12_54610650
124	7368	12_54757256	12_54612285
124	7369	12_54757256	12_54614603
124	7370	12_54757256	12_54620077
124	7371	12_54757256	12_54625550
124	7372	12_54757256	12_54630207
124	7373	12_54757256	12_54631250
124	7374	12_54757256	12_54631416
124	7375	12_54757256	12_54633546
124	7376	12_54757256	12_54640675
124	7377	12_54757256	12_54645818
124	7378	12_54757256	12_54652941
124	1426	12_54757256	12_54654323
124	7411	12_54757256	12_54658317
124	7412	12_54757256	12_54659342
124	7379	12_54757256	12_54665444
124	1427	12_54757256	12_54668939
124	7380	12_54757256	12_54675531
124	7381	12_54757256	12_54678978
124	7382	12_54757256	12_54685111
124	7383	12_54757256	12_54685921
124	7413	12_54757256	12_54687302
124	7384	12_54757256	12_54700767
124	7385	12_54757256	12_54717304
