"logFC","AveExpr","P.Value","hgnc_symbol"
-2.84698616435507,1.43874562666515,0.0103990514260257,"TRIM47"
-2.65750130850893,5.5663030856991,3.09289995747393e-07,"ZBED3"
-1.52902804100563,3.07186000278442,0.0459099273245323,"PATJ"
2.30054052699775,5.14911130700601,4.34350700636131e-05,"ALOX5AP"
-4.67954938168248,-0.700657445118519,3.27109344140592e-05,"GPR12"
-1.7312372628176,5.55608684188513,0.00190644489048307,"PIK3C2B"
-2.23138699537363,0.905554205936227,0.0122042040386924,"LGR6"
2.38732407250863,3.71141213821219,0.00846148819411906,"CCNA1"
2.5829848144975,2.49330777446024,0.00301289885340396,"RXFP2"
1.99713081580203,2.47889506166081,0.00596780580425613,"LGALS12"
-2.68281361199977,0.286773548216245,0.00312078628389187,"FAM83F"
-1.74836601738786,-4.0967359153739,3.69876841403147e-05,"SPINK5"
-2.51395643541811,2.94943207916415,0.00287211367519011,"TTC9"
2.92866168034315,-0.945717753108639,0.00056359607204615,"ADAMDEC1"
2.34606462646818,1.76937444006292,4.5917956328044e-05,"CAMK1"
1.81437394338988,1.37948702730156,0.0157155539986517,"GSTM3"
-2.78397995483469,-2.86979774675291,6.53883550016894e-05,"SYT6"
2.48830469124434,4.8552469121563,0.00266910111924402,"SORT1"
1.65268625135245,2.21383043759971,0.030108831873109,"SPIRE1"
-4.13989158282817,3.20423910219536,0.0417060440718024,"MYCN"
-2.90246791466475,5.7127304505351,0.00387416478622762,"NAV1"
-1.90269476231606,3.42381717595338,0.0260028800762244,"CABLES1"
-1.94090442223752,4.95930514806166,0.0362956722812102,"EMP1"
-1.68225141244716,0.0448003945909925,0.000989944363797202,"PRH2"
