"logFC","AveExpr","P.Value","hgnc_symbol"
1.83282722940957,6.39146800066774,0.000148142428432518,"ALS2"
1.95577196912771,1.1528693064071,0.0195484670935987,"GTF2IRD1"
2.98530411547468,1.94772677075565,0.0467579160217605,"LTF"
-1.86135971191166,0.964224657934669,0.0226040219335801,"RWDD2A"
-2.28930231832312,5.57456132819813,0.000465900799810499,"RUFY3"
-3.1595117759639,4.90560756100842,0.0246274980702686,"ADGRA2"
3.24544805523074,-1.37993422420132,0.00011745684292008,"NRXN3"
1.87951549649238,5.09698182363301,0.0350085425875929,"IKZF2"
1.55233379120252,-1.90253562973352,0.0499545988004646,"SLC18A1"
-1.7349450321727,2.97940297689117,0.0165858869154227,"TUBG2"
2.70264873827864,-4.86440140151172,0.00665923118686699,"C6"
2.61000800494979,-3.63981199119119,0.00381267986712927,"EPHA3"
-1.65470735628388,3.28111179555319,0.0219725914302917,"CC2D2A"
1.53235452088825,-1.96821475724817,0.0304212195274989,"ITIH1"
-1.9459535647348,2.19228657634108,0.0234309357494984,"PLEKHH3"
1.90354414753079,-2.64653897047674,0.0379266295277197,"MAOB"
1.65460071226478,-0.213936822783439,0.0149966866454768,"FERMT2"
2.41223147149321,-1.79512489183301,0.0435588847231651,"CD5L"
1.91276458341007,-2.91599575190996,0.01066837300611,"CA12"
1.54469601262269,-1.32005360413131,0.0184970745218053,"NMRK2"
3.55978581290884,-2.23873955009283,0.0188228577536962,"RUNX1T1"
-2.2701406402822,2.79000666062749,0.0358648584225487,"OPHN1"
-2.72553025440909,4.69852504096391,0.00151883414126644,"PGM1"
1.78166640381729,-0.760504757666578,0.0225614512492088,"COL16A1"
-1.55847653673808,5.18401377163388,0.0337972870918634,"SNX10"
2.92079106409727,0.293655799746185,0.0121555923053802,"CEACAM6"
2.30803421004527,-4.04942788981039,0.00261511408747977,"REM1"
1.82481899525931,-2.82422564667007,0.0216138736516883,"ARHGAP28"
-1.50372477111496,-4.60628099630731,0.000972683036407119,"F11"
2.81204160761738,-3.72019537257411,0.00390753259694221,"LAMB4"
3.07596945810691,1.28919351155443,0.00107556178756111,"IL5RA"
-2.13907785496984,5.87894818089872,0.0227133547046229,"MAP3K20"
-2.52083217786471,5.96568958138344,0.0157006971684916,"DPYSL2"
1.80145196556884,-1.96609680781201,0.0340211977458915,"PALMD"
1.96517810616858,-1.04266241556216,0.0338694786159231,"TSPAN15"
3.24748996258314,0.776901216072807,0.00108305519525806,"SEZ6L"
2.54742255968207,-0.935382329161683,0.0332841506186556,"MXRA5"
-1.86884661620583,-3.43118357462799,0.0110547093009851,"GUCY2F"
2.39456768550297,-1.57013834958141,0.00730066114787454,"SEC14L5"
2.46607718144945,-0.864456480052853,0.0244570689088048,"TGM5"
-2.83829921888863,7.55752392033604,0.00512625221266438,"DMXL2"
2.48648349597774,-1.9571022541183,0.0180636403796998,"SIGLEC8"
1.78413928461613,-5.07050633908094,0.0392577512312652,"TFPI2"
2.89999137940366,1.10233260668257,0.00484367377321348,"ITGB8"
-2.76241338696033,4.07456764198411,0.0276655601393236,"MPP6"
-4.57969991262118,1.49239187933988,0.00975264401698485,"GSDME"
1.89114840439739,5.69980008043045,0.032650465939893,"MEST"
3.55270174504088,0.876273386248676,0.00117587089326532,"APBA1"
